finding_id,meteorite_id,findings,discovery_year
33829,52203,High chromium content,2007
33830,52204,Significant sulfur levels,2007
33831,52205,Elevated cobalt levels,2007
33832,52206,Iron-nickel alloy composition,2007
33833,52207,Trace platinum group metals,2007
33834,52208,Nickel traces found,2007
33835,52209,Evidence of partial melting,2007
33836,52210,Anomalous silicon content,2007
33837,52211,Porous texture noted,2007
33838,52212,High iron content,2007
33839,52213,Magnetic properties observed,2007
33840,52214,Rare isotopes detected,2007
33841,52215,High magnesium content,2007
33842,52216,Nickel traces found,2007
33843,52217,Low density,2007
33844,52218,Anomalous oxygen isotope ratio,2007
33845,52219,Low carbon content,2007
33846,52220,Anomalous silicon content,2007
33847,52221,Anomalous oxygen isotope ratio,2007
33848,52222,Rare isotopes detected,2007
33849,52223,Presence of water-bearing minerals,2007
33850,52224,Rare isotopes detected,2007
33851,52225,Presence of water-bearing minerals,2007
33852,52226,Low carbon content,2007
33853,52227,Low density,2007
33854,52228,Significant sulfur levels,2007
33855,52229,Crystalline texture observed,2007
33856,52230,Carbonaceous composition,2007
33857,52231,Significant sulfur levels,2007
33858,52232,Low carbon content,2007
33859,52233,Exotic mineral inclusions,2007
33860,52234,Evidence of partial melting,2007
33861,52235,Low density,2007
33862,52236,Trace rare earth elements,2007
33863,52237,Significant phosphorous levels,2007
33864,52238,Significant phosphorous levels,2007
33865,52239,Porous texture noted,2007
33866,52240,High chromium content,2007
33867,52241,Nickel traces found,2007
33868,52242,Anomalous oxygen isotope ratio,2007
33869,52243,Shock-metamorphosed structure,2007
33870,52244,Low density,2007
33871,52245,Abundant olivine crystals,2007
33872,52246,High metal content,2007
33873,52247,Anomalous silicon content,2007
33874,52248,Carbonaceous composition,2007
33875,52249,High titanium concentration,2007
33876,52250,Significant sulfur levels,2007
33877,52251,Presence of water-bearing minerals,2007
33878,52252,High metal content,2007
33879,52253,Abundant olivine crystals,2007
33880,52254,Crystalline texture observed,2007
33881,52255,Shock-metamorphosed structure,2007
33882,52256,Shock-metamorphosed structure,2007
33883,52257,High chromium content,2007
33884,52258,Low density,2007
33885,52259,Trace rare earth elements,2007
33886,52260,Shock-metamorphosed structure,2007
33887,52261,Unique mineral structure,2007
33888,52262,Nickel traces found,2007
33889,52263,Shock-metamorphosed structure,2007
33890,52264,Low carbon content,2007
33891,52265,Trace platinum group metals,2007
33892,52266,Crystalline texture observed,2007
33893,52267,Crystalline texture observed,2007
33894,52268,Evidence of partial melting,2007
33895,52269,Presence of water-bearing minerals,2007
33896,52270,High chromium content,2007
33897,52271,Trace rare earth elements,2007
33898,52272,Carbonaceous composition,2007
33899,52273,High metal content,2007
33900,52274,Anomalous oxygen isotope ratio,2007
33901,52275,Shock-metamorphosed structure,2007
33902,52276,Abundant olivine crystals,2007
33903,52277,Significant phosphorous levels,2007
33904,52278,Trace platinum group metals,2007
33905,52279,Elevated cobalt levels,2007
33906,52280,Presence of organic compounds,2007
33907,52281,Rare isotopes detected,2007
33908,52282,Anomalous silicon content,2007
33909,52283,Shock-metamorphosed structure,2007
33910,52284,Elevated manganese levels,2007
33911,52285,High metal content,2007
33912,52286,Elevated manganese levels,2007
33913,52287,Significant sulfur levels,2007
33914,52288,Unusual chemical makeup,2007
33915,52289,Presence of water-bearing minerals,2007
33916,52290,High metal content,2007
33917,52291,Nickel traces found,2007
33918,52292,Exotic mineral inclusions,2007
33919,52293,Significant phosphorous levels,2007
33920,52294,Trace rare earth elements,2007
33921,52295,Significant phosphorous levels,2007
33922,52296,Low carbon content,2007
33923,52297,Significant phosphorous levels,2007
33924,52298,High magnesium content,2007
33925,52299,Elevated manganese levels,2007
33926,52300,High magnesium content,2007
33927,52301,Low carbon content,2007
33928,52302,Evidence of partial melting,2007
33929,52303,Unique mineral structure,2007
33930,52304,Elevated cobalt levels,2007
33931,52305,High metal content,2007
33932,52306,Abundant olivine crystals,2007
33933,52307,Rare isotopes detected,2007
33934,52308,High chromium content,2007
33935,52309,Trace rare earth elements,2007
33936,52310,Low density,2007
33937,52311,Abundant olivine crystals,2007
33938,52312,Evidence of partial melting,2007
33939,52313,Silicate rich,2007
33940,52314,Exotic mineral inclusions,2007
33941,52315,High iron content,2007
33942,52316,Anomalous oxygen isotope ratio,2007
33943,52317,Elevated cobalt levels,2007
33944,52318,Low volatile compounds,2007
33945,52319,Rare isotopes detected,2007
33946,52320,Low density,2007
33947,52321,Trace rare earth elements,2007
33948,52322,Magnetic properties observed,2007
33949,52323,Low volatile compounds,2007
33950,52324,Crystalline texture observed,2007
33951,52325,Shock-metamorphosed structure,2007
33952,52326,High chromium content,2007
33953,52327,High iron content,2007
33954,52328,Magnetic properties observed,2007
33955,52329,Elevated manganese levels,2007
33956,52330,Magnetic properties observed,2007
33957,52331,Unusual chemical makeup,2007
33958,52332,High metal content,2007
33959,52333,Unusual chemical makeup,2007
33960,52334,Presence of water-bearing minerals,2007
33961,52335,Low volatile compounds,2007
33962,52336,Exotic mineral inclusions,2007
33963,52337,Presence of water-bearing minerals,2007
33964,52338,High iron content,2007
33965,52339,Low density,2007
33966,52340,Silicate rich,2007
33967,52341,High magnesium content,2007
33968,52342,Unique mineral structure,2007
33969,52343,Carbonaceous composition,2007
33970,52344,Exotic mineral inclusions,2007
33971,52345,Low volatile compounds,2007
33972,52346,High iron content,2007
33973,52347,Low density,2007
33974,52348,Silicate rich,2007
33975,52349,Unique mineral structure,2007
33976,52350,Presence of organic compounds,2007
33977,52351,Low carbon content,2007
33978,52352,Significant sulfur levels,2007
33979,52353,Exotic mineral inclusions,2007
33980,52354,High iron content,2007
33981,52355,Abundant olivine crystals,2009
33982,52356,Evidence of partial melting,2009
33983,52357,Significant sulfur levels,2009
33984,52358,Significant phosphorous levels,2009
33985,52359,High titanium concentration,2009
33986,52360,Low carbon content,2009
33987,52361,Presence of water-bearing minerals,2009
33988,52362,Magnetic properties observed,2009
33989,52363,Presence of organic compounds,2009
33990,52364,High chromium content,2009
33991,52365,Trace rare earth elements,2009
33992,52366,Abundant olivine crystals,2009
33993,52367,Crystalline texture observed,2009
33994,52368,Significant sulfur levels,2009
33995,52369,Elevated manganese levels,2009
33996,52370,High chromium content,2009
33997,52371,Iron-nickel alloy composition,2009
33998,52372,Trace platinum group metals,2009
33999,52373,Carbonaceous composition,2007
34000,52374,High iron content,2009
34001,52375,Evidence of partial melting,2009
34002,52376,Trace platinum group metals,2009
34003,52377,Presence of water-bearing minerals,2009
34004,52378,Porous texture noted,2009
34005,52379,Nickel traces found,2009
34006,52380,Exotic mineral inclusions,2009
34007,52381,Silicate rich,2009
34008,52382,Carbonaceous composition,2009
34009,52383,Elevated manganese levels,2009
34010,52384,High magnesium content,2009
34011,52385,Anomalous oxygen isotope ratio,2009
34012,52386,Anomalous oxygen isotope ratio,2009
34013,52387,Shock-metamorphosed structure,2009
34014,52388,Porous texture noted,2009
34015,52389,Unique mineral structure,2008
34016,52390,Crystalline texture observed,2008
34017,52391,Abundant olivine crystals,2008
34018,52392,Unique mineral structure,2008
34019,52393,Crystalline texture observed,2008
34020,52394,Presence of water-bearing minerals,2008
34021,52395,Crystalline texture observed,2008
34022,52396,Trace platinum group metals,2008
34023,52397,Unique mineral structure,2008
34024,52398,Low carbon content,2008
34025,52399,Trace rare earth elements,2006
34026,52400,Trace platinum group metals,2006
34027,52401,Significant phosphorous levels,2006
34028,52402,Significant sulfur levels,2006
34029,52403,Anomalous oxygen isotope ratio,2006
34030,52404,Magnetic properties observed,2006
34031,52405,High chromium content,2006
34032,52406,Nickel traces found,2006
34033,52407,Nickel traces found,2008
34034,52408,Nickel traces found,2008
34035,52409,Magnetic properties observed,2008
34036,52410,High chromium content,2009
34037,52411,Iron-nickel alloy composition,2009
34038,52412,Presence of organic compounds,1945
34039,52413,Trace rare earth elements,1956
34040,52414,Carbonaceous composition,2009
34041,52415,Low density,2006
34042,52416,Unique mineral structure,2008
34043,52417,Elevated cobalt levels,2008
34044,52418,Magnetic properties observed,2008
34045,52419,Carbonaceous composition,2008
34046,52420,Trace rare earth elements,2008
34047,52421,Elevated manganese levels,2008
34048,52422,Low carbon content,2008
34049,52423,Rare isotopes detected,2008
34050,52424,Evidence of partial melting,2009
34051,52425,Rare isotopes detected,2009
34052,52426,Unusual chemical makeup,2009
34053,52427,Magnetic properties observed,2009
34054,52428,High titanium concentration,2009
34055,52429,Elevated cobalt levels,2009
34056,52430,Anomalous silicon content,2009
34057,52431,Evidence of partial melting,2009
34058,52432,Evidence of partial melting,2009
34059,52433,Evidence of partial melting,2009
34060,52434,Abundant olivine crystals,2009
34061,52435,Significant phosphorous levels,2005
34062,52436,Crystalline texture observed,2006
34063,52460,High titanium concentration,2007
34064,52461,Nickel traces found,2007
34065,52462,Low density,2007
34066,52463,Presence of organic compounds,2007
34067,52464,High chromium content,2007
34068,52465,Elevated manganese levels,2010
34069,52466,Carbonaceous composition,2010
34070,52467,High iron content,2010
34071,52468,Low volatile compounds,2010
34072,52469,Presence of water-bearing minerals,2005
34073,52470,High titanium concentration,2007
34074,52526,Significant phosphorous levels,2008
34075,52527,Trace rare earth elements,2008
34076,52528,Magnetic properties observed,2008
34077,52529,Significant sulfur levels,2008
34078,52530,Crystalline texture observed,2008
34079,52531,Trace rare earth elements,2008
34080,52532,Nickel traces found,2008
34081,52533,Presence of organic compounds,2008
34082,52560,Elevated manganese levels,2008
34083,52561,Low volatile compounds,2008
34084,52562,Elevated manganese levels,2009
34085,52563,Presence of organic compounds,2006
34086,52564,Trace platinum group metals,2009
34087,52565,Iron-nickel alloy composition,2009
34088,52569,High titanium concentration,2010
34089,52570,Abundant olivine crystals,2010
34090,52571,Trace rare earth elements,2010
34091,52572,Unique mineral structure,2010
34092,52573,Unusual chemical makeup,2010
34093,52574,High titanium concentration,2010
34094,52575,Shock-metamorphosed structure,2010
34095,52576,High iron content,2010
34096,52578,Unique mineral structure,2010
34097,52579,Unique mineral structure,2010
34098,52580,High chromium content,2010
34099,52581,Unusual chemical makeup,2010
34100,52582,Iron-nickel alloy composition,2010
34101,52583,High chromium content,2010
34102,52584,Shock-metamorphosed structure,2010
34103,52585,Anomalous silicon content,2005
34104,52586,Abundant olivine crystals,2004
34105,52587,Anomalous silicon content,2004
34106,52588,Elevated cobalt levels,2004
34107,52589,Iron-nickel alloy composition,2004
34108,52590,Anomalous silicon content,2004
34109,52591,Evidence of partial melting,2004
34110,52592,Presence of water-bearing minerals,2004
34111,52593,Rare isotopes detected,2004
34112,52594,Porous texture noted,2004
34113,52595,Iron-nickel alloy composition,2004
34114,52596,Trace rare earth elements,2004
34115,52597,High titanium concentration,2005
34116,52598,Presence of water-bearing minerals,2004
34117,52599,Magnetic properties observed,2004
34118,52600,High chromium content,2004
34119,52601,Low volatile compounds,2004
34120,52602,Nickel traces found,2004
34121,52603,Unique mineral structure,2004
34122,52604,High chromium content,2004
34123,52605,Anomalous silicon content,2004
34124,52606,Iron-nickel alloy composition,2008
34125,52607,Crystalline texture observed,2008
34126,52610,Nickel traces found,2004
34127,52612,Significant phosphorous levels,2004
34128,52614,Crystalline texture observed,2009
34129,52617,Carbonaceous composition,2006
34130,52618,High metal content,2004
34131,52619,High metal content,2004
34132,52620,Magnetic properties observed,2004
34133,52621,Crystalline texture observed,2004
34134,52623,Significant sulfur levels,2003
34135,52634,Presence of organic compounds,2003
34136,52635,High magnesium content,2009
34137,52636,Elevated manganese levels,2009
34138,52637,Trace rare earth elements,2010
34139,52641,High iron content,2007
34140,52642,Magnetic properties observed,2005
34141,52643,High metal content,2009
34142,52644,Elevated cobalt levels,2009
34143,52645,High iron content,2009
34144,52646,Unique mineral structure,2009
34145,52647,Magnetic properties observed,2009
34146,52648,Evidence of partial melting,2009
34147,52649,Trace platinum group metals,2008
34148,52650,High metal content,2008
34149,52651,Trace rare earth elements,2009
34150,52652,Significant phosphorous levels,2009
34151,52653,Trace platinum group metals,2009
34152,52654,High titanium concentration,2009
34153,52655,Nickel traces found,2009
34154,52656,Trace rare earth elements,2009
34155,52663,Exotic mineral inclusions,2010
34156,52664,Magnetic properties observed,2010
34157,52666,Porous texture noted,2010
34158,52667,Presence of water-bearing minerals,2010
34159,52752,Shock-metamorphosed structure,2010
34160,52755,Significant phosphorous levels,2008
34161,52756,Abundant olivine crystals,2006
34162,52762,Abundant olivine crystals,2009
34163,52764,High metal content,2009
34164,52765,Porous texture noted,2009
34165,52766,Significant phosphorous levels,2009
34166,52768,Trace platinum group metals,2010
34167,52769,Presence of organic compounds,2010
34168,52770,Rare isotopes detected,2010
34169,52773,Shock-metamorphosed structure,2010
34170,52774,Presence of water-bearing minerals,2010
34171,52775,Unusual chemical makeup,2003
34172,52777,Trace platinum group metals,2009
34173,52779,Silicate rich,2009
34174,52780,High magnesium content,2009
34175,52781,Abundant olivine crystals,2009
34176,52782,Trace platinum group metals,2009
34177,52783,Trace platinum group metals,2009
34178,52784,Iron-nickel alloy composition,2009
34179,52785,High magnesium content,2010
34180,52786,Shock-metamorphosed structure,2010
34181,52787,Unique mineral structure,2010
34182,52788,Low volatile compounds,2010
34183,52789,Unusual chemical makeup,2010
34184,52790,High magnesium content,2010
34185,52791,Crystalline texture observed,2010
34186,52792,Rare isotopes detected,2010
34187,52793,Magnetic properties observed,2010
34188,52794,Carbonaceous composition,2010
34189,52795,Significant sulfur levels,2010
34190,52796,Trace rare earth elements,2010
34191,52797,Presence of organic compounds,2010
34192,52798,Evidence of partial melting,2010
34193,52804,Magnetic properties observed,2009
34194,52826,High chromium content,2009
34195,52827,High metal content,2009
34196,52830,Significant phosphorous levels,2010
34197,52831,Exotic mineral inclusions,2010
34198,52834,Shock-metamorphosed structure,2010
34199,52835,Magnetic properties observed,2010
34200,52836,Shock-metamorphosed structure,2010
34201,52837,High metal content,2010
34202,52838,Low density,2010
34203,52840,Carbonaceous composition,2010
34204,52841,Exotic mineral inclusions,2010
34205,52843,Abundant olivine crystals,2010
34206,52845,High titanium concentration,2010
34207,52846,Shock-metamorphosed structure,2010
34208,52847,Porous texture noted,2009
34209,52849,Trace platinum group metals,2010
34210,52850,Anomalous oxygen isotope ratio,2010
34211,52851,Shock-metamorphosed structure,2009
34212,52852,Elevated manganese levels,2008
34213,52853,Crystalline texture observed,2010
34214,52854,Elevated manganese levels,1965
34215,52855,Nickel traces found,2009
34216,52856,Presence of organic compounds,1986
34217,52857,Silicate rich,2002
34218,52858,Presence of water-bearing minerals,1995
34219,52859,Trace platinum group metals,1979
34220,52860,Low density,2005
34221,52861,Significant phosphorous levels,2009
34222,52862,Exotic mineral inclusions,2004
34223,52863,Abundant olivine crystals,2004
34224,52864,High titanium concentration,2005
34225,52866,Unique mineral structure,2005
34226,52868,Evidence of partial melting,2005
34227,52871,Magnetic properties observed,2009
34228,52872,Significant sulfur levels,2009
34229,52873,Significant phosphorous levels,2009
34230,52874,Trace rare earth elements,2009
34231,52875,Low density,2009
34232,52876,Crystalline texture observed,2009
34233,52877,Low density,2009
34234,52878,Shock-metamorphosed structure,2009
34235,52879,Rare isotopes detected,2009
34236,52880,Trace platinum group metals,2010
34237,52881,Magnetic properties observed,2010
34238,52882,Significant phosphorous levels,2010
34239,52886,Porous texture noted,2009
34240,52887,Rare isotopes detected,2007
34241,52888,Magnetic properties observed,2009
34242,52889,Nickel traces found,2009
34243,52890,Unusual chemical makeup,2009
34244,52891,Trace platinum group metals,2008
34245,52892,Porous texture noted,2010
34246,52909,High titanium concentration,2009
34247,52910,Trace rare earth elements,2009
34248,52911,Magnetic properties observed,2009
34249,52912,Rare isotopes detected,2009
34250,52913,Elevated cobalt levels,2009
34251,52914,Carbonaceous composition,2009
34252,52915,Elevated cobalt levels,2009
34253,52916,Iron-nickel alloy composition,2009
34254,52917,High magnesium content,2007
34255,52918,Trace platinum group metals,2005
34256,52919,Rare isotopes detected,2007
34257,52920,Magnetic properties observed,2010
34258,52921,High chromium content,2006
34259,52922,High chromium content,2006
34260,52923,Silicate rich,2006
34261,52924,Trace platinum group metals,2006
34262,52925,Trace platinum group metals,2008
34263,52926,Carbonaceous composition,2008
34264,52927,Unusual chemical makeup,2008
34265,52929,Significant phosphorous levels,2010
34266,52930,Elevated manganese levels,2010
34267,52931,Magnetic properties observed,2010
34268,52932,Iron-nickel alloy composition,2010
34269,52935,Exotic mineral inclusions,2010
34270,52939,High chromium content,2010
34271,52941,Abundant olivine crystals,2010
34272,52942,High titanium concentration,2008
34273,52943,Presence of water-bearing minerals,2009
34274,52944,High metal content,2009
34275,52945,Elevated manganese levels,2009
34276,52946,Evidence of partial melting,2010
34277,52947,Silicate rich,2010
34278,52948,Elevated manganese levels,2010
34279,52950,Significant phosphorous levels,2005
34280,52953,High iron content,2010
34281,52954,Low carbon content,2010
34282,52956,Elevated manganese levels,2010
34283,52957,Carbonaceous composition,2010
34284,52959,Nickel traces found,2010
34285,52960,Iron-nickel alloy composition,2010
34286,52962,High chromium content,2009
34287,52967,Trace platinum group metals,2008
34288,52968,Unusual chemical makeup,2008
34289,52971,Shock-metamorphosed structure,2010
34290,52973,Crystalline texture observed,2010
34291,52974,Elevated cobalt levels,2008
34292,52978,Low density,2008
34293,52979,Magnetic properties observed,2008
34294,52980,High iron content,2008
34295,52982,Anomalous silicon content,2010
34296,52983,Silicate rich,2007
34297,52984,Low volatile compounds,2008
34298,52985,Crystalline texture observed,2010
34299,52986,Low volatile compounds,2008
34300,52987,Trace platinum group metals,2008
34301,52988,High iron content,2008
34302,52989,Crystalline texture observed,2008
34303,52990,Shock-metamorphosed structure,2008
34304,52991,High iron content,2008
34305,52992,Rare isotopes detected,2008
34306,52993,High metal content,2008
34307,52994,Porous texture noted,2008
34308,52995,Porous texture noted,2008
34309,52996,Silicate rich,2008
34310,52997,Silicate rich,2008
34311,52998,Unusual chemical makeup,2008
34312,52999,Magnetic properties observed,2008
34313,53000,Magnetic properties observed,2008
34314,53001,Shock-metamorphosed structure,2008
34315,53002,Magnetic properties observed,2008
34316,53003,Shock-metamorphosed structure,2008
34317,53004,Anomalous silicon content,2008
34318,53005,Rare isotopes detected,2008
34319,53006,Iron-nickel alloy composition,2008
34320,53007,High iron content,2008
34321,53008,Trace platinum group metals,2008
34322,53009,High iron content,2008
34323,53010,Nickel traces found,2008
34324,53011,Anomalous silicon content,2008
34325,53012,Significant phosphorous levels,2008
34326,53013,Unusual chemical makeup,2008
34327,53014,Unique mineral structure,2008
34328,53015,Porous texture noted,2008
34329,53016,Presence of organic compounds,2008
34330,53017,Exotic mineral inclusions,2008
34331,53018,High iron content,2008
34332,53019,High titanium concentration,2008
34333,53020,Evidence of partial melting,2008
34334,53021,Silicate rich,2008
34335,53022,Presence of water-bearing minerals,2008
34336,53023,Anomalous oxygen isotope ratio,2008
34337,53024,Exotic mineral inclusions,2008
34338,53025,High magnesium content,2008
34339,53026,High magnesium content,2008
34340,53027,Presence of water-bearing minerals,2008
34341,53028,Unusual chemical makeup,2008
34342,53029,High chromium content,2008
34343,53030,Unusual chemical makeup,2008
34344,53031,Magnetic properties observed,2008
34345,53032,Significant sulfur levels,2008
34346,53033,Unusual chemical makeup,2008
34347,53034,Iron-nickel alloy composition,2008
34348,53035,Unique mineral structure,2008
34349,53036,Silicate rich,2008
34350,53037,Unusual chemical makeup,2008
34351,53038,Significant phosphorous levels,2008
34352,53039,Low carbon content,2008
34353,53040,Trace platinum group metals,2008
34354,53041,Abundant olivine crystals,2008
34355,53042,Presence of organic compounds,2008
34356,53043,Elevated manganese levels,2008
34357,53044,Porous texture noted,2008
34358,53045,Shock-metamorphosed structure,2008
34359,53046,High chromium content,2008
34360,53047,Presence of organic compounds,2008
34361,53048,Evidence of partial melting,2008
34362,53049,Porous texture noted,2008
34363,53050,Iron-nickel alloy composition,2008
34364,53051,Magnetic properties observed,2008
34365,53052,Low volatile compounds,2008
34366,53053,Trace rare earth elements,2008
34367,53054,High chromium content,2008
34368,53055,Presence of water-bearing minerals,2008
34369,53056,Unique mineral structure,2008
34370,53057,Magnetic properties observed,2008
34371,53058,Unusual chemical makeup,2008
34372,53059,High titanium concentration,2008
34373,53060,High magnesium content,2008
34374,53061,High metal content,2008
34375,53062,Magnetic properties observed,2008
34376,53063,Crystalline texture observed,2008
34377,53064,Trace rare earth elements,2008
34378,53065,Iron-nickel alloy composition,2008
34379,53066,Exotic mineral inclusions,2008
34380,53067,Anomalous oxygen isotope ratio,2008
34381,53068,Crystalline texture observed,2008
34382,53069,Anomalous silicon content,2008
34383,53070,Significant phosphorous levels,2008
34384,53071,High magnesium content,2008
34385,53072,Rare isotopes detected,2008
34386,53073,Rare isotopes detected,2008
34387,53074,Significant sulfur levels,2008
34388,53075,Low carbon content,2008
34389,53076,Shock-metamorphosed structure,2008
34390,53077,Elevated manganese levels,2008
34391,53078,Magnetic properties observed,2008
34392,53079,Low carbon content,2008
34393,53080,Presence of organic compounds,2008
34394,53081,Presence of organic compounds,2008
34395,53082,Carbonaceous composition,2008
34396,53083,Silicate rich,2008
34397,53084,Presence of organic compounds,2008
34398,53085,Silicate rich,2008
34399,53086,Elevated manganese levels,2008
34400,53087,High chromium content,2008
34401,53088,Anomalous oxygen isotope ratio,2008
34402,53089,Significant phosphorous levels,2008
34403,53090,Porous texture noted,2008
34404,53091,Significant sulfur levels,2008
34405,53092,Abundant olivine crystals,2008
34406,53093,Exotic mineral inclusions,2008
34407,53094,Rare isotopes detected,2008
34408,53095,High iron content,2008
34409,53096,Elevated cobalt levels,2008
34410,53097,High metal content,2008
34411,53098,Iron-nickel alloy composition,2008
34412,53099,Carbonaceous composition,2008
34413,53100,Porous texture noted,2008
34414,53101,Low volatile compounds,2008
34415,53102,Porous texture noted,2008
34416,53103,Shock-metamorphosed structure,2008
34417,53104,Trace rare earth elements,2008
34418,53105,High chromium content,2008
34419,53106,Elevated manganese levels,2008
34420,53107,Shock-metamorphosed structure,2008
34421,53108,Elevated cobalt levels,2008
34422,53109,Iron-nickel alloy composition,2008
34423,53110,Low carbon content,2008
34424,53111,High chromium content,2008
34425,53112,Exotic mineral inclusions,2008
34426,53113,Shock-metamorphosed structure,2008
34427,53114,Low carbon content,2008
34428,53115,Anomalous silicon content,2008
34429,53116,Rare isotopes detected,2008
34430,53117,Exotic mineral inclusions,2008
34431,53118,Elevated manganese levels,2008
34432,53119,High magnesium content,2008
34433,53120,Carbonaceous composition,2008
34434,53121,Elevated cobalt levels,2008
34435,53122,Trace platinum group metals,2008
34436,53123,Rare isotopes detected,2008
34437,53124,Low density,2008
34438,53125,Presence of organic compounds,2008
34439,53126,Anomalous oxygen isotope ratio,2008
34440,53127,Iron-nickel alloy composition,2008
34441,53128,Silicate rich,2008
34442,53129,Presence of organic compounds,2008
34443,53130,Low volatile compounds,2008
34444,53131,Significant phosphorous levels,2008
34445,53132,High chromium content,2008
34446,53133,High titanium concentration,2008
34447,53134,Presence of water-bearing minerals,2008
34448,53135,Elevated cobalt levels,2008
34449,53136,Crystalline texture observed,2008
34450,53137,Nickel traces found,2008
34451,53138,Significant sulfur levels,2008
34452,53139,Trace platinum group metals,2008
34453,53140,Silicate rich,2008
34454,53141,Rare isotopes detected,2008
34455,53142,Elevated cobalt levels,2008
34456,53143,Rare isotopes detected,2008
34457,53144,Carbonaceous composition,2008
34458,53145,Abundant olivine crystals,2008
34459,53146,Nickel traces found,2008
34460,53147,Significant sulfur levels,2008
34461,53148,Elevated manganese levels,2008
34462,53149,Significant phosphorous levels,2008
34463,53150,Exotic mineral inclusions,2008
34464,53151,Unique mineral structure,2008
34465,53152,Unusual chemical makeup,2008
34466,53153,Elevated manganese levels,2008
34467,53154,Shock-metamorphosed structure,2008
34468,53155,Silicate rich,2008
34469,53156,Trace platinum group metals,2008
34470,53157,High magnesium content,2008
34471,53158,Elevated manganese levels,2008
34472,53159,High metal content,2008
34473,53160,Magnetic properties observed,2008
34474,53161,Nickel traces found,2008
34475,53162,High metal content,2008
34476,53163,Porous texture noted,2008
34477,53164,Unique mineral structure,2008
34478,53165,Unusual chemical makeup,2008
34479,53166,High iron content,2008
34480,53167,High magnesium content,2008
34481,53168,Crystalline texture observed,2008
34482,53169,Rare isotopes detected,2008
34483,53170,Significant phosphorous levels,2008
34484,53171,Rare isotopes detected,2008
34485,53172,Significant sulfur levels,2008
34486,53173,Presence of organic compounds,2008
34487,53174,Presence of water-bearing minerals,2008
34488,53175,High metal content,2008
34489,53176,Crystalline texture observed,2008
34490,53177,Exotic mineral inclusions,2008
34491,53178,Silicate rich,2008
34492,53179,High magnesium content,2008
34493,53180,Presence of organic compounds,2008
34494,53181,Crystalline texture observed,2008
34495,53182,Porous texture noted,2008
34496,53183,Exotic mineral inclusions,2008
34497,53184,Nickel traces found,2008
34498,53185,Porous texture noted,2008
34499,53186,Evidence of partial melting,2008
34500,53187,Presence of water-bearing minerals,2008
34501,53188,Unusual chemical makeup,2008
34502,53189,Shock-metamorphosed structure,2008
34503,53190,Evidence of partial melting,2008
34504,53191,Rare isotopes detected,2007
34505,53192,Silicate rich,2007
34506,53193,Carbonaceous composition,2007
34507,53194,Unusual chemical makeup,2007
34508,53195,Silicate rich,2007
34509,53196,Significant sulfur levels,2007
34510,53197,Presence of water-bearing minerals,2007
34511,53198,Trace rare earth elements,2007
34512,53199,Crystalline texture observed,2007
34513,53200,Significant phosphorous levels,2007
34514,53201,Low volatile compounds,2007
34515,53202,Abundant olivine crystals,2007
34516,53203,Iron-nickel alloy composition,2007
34517,53204,High metal content,2007
34518,53205,Elevated manganese levels,2007
34519,53206,Carbonaceous composition,2007
34520,53207,Presence of organic compounds,2007
34521,53208,Anomalous oxygen isotope ratio,2007
34522,53209,Unusual chemical makeup,2007
34523,53210,Significant sulfur levels,2007
34524,53211,Rare isotopes detected,2007
34525,53212,Low carbon content,2007
34526,53213,Porous texture noted,2007
34527,53214,Significant phosphorous levels,2007
34528,53215,High iron content,2007
34529,53216,Magnetic properties observed,2007
34530,53217,Nickel traces found,2007
34531,53218,Elevated manganese levels,2007
34532,53219,Trace platinum group metals,2007
34533,53220,Anomalous silicon content,2007
34534,53221,Shock-metamorphosed structure,2007
34535,53222,Significant sulfur levels,2007
34536,53223,Abundant olivine crystals,2007
34537,53224,High magnesium content,2007
34538,53225,Significant phosphorous levels,2007
34539,53226,Trace rare earth elements,2007
34540,53227,Low carbon content,2007
34541,53228,High magnesium content,2007
34542,53229,Rare isotopes detected,2007
34543,53230,Trace rare earth elements,2007
34544,53231,High metal content,2007
34545,53232,Iron-nickel alloy composition,2007
34546,53233,Nickel traces found,2007
34547,53234,High metal content,2007
34548,53235,High chromium content,2007
34549,53236,Low density,2007
34550,53237,Low volatile compounds,2007
34551,53238,Presence of water-bearing minerals,2007
34552,53239,Porous texture noted,2007
34553,53240,Nickel traces found,2007
34554,53241,Magnetic properties observed,2007
34555,53242,Trace rare earth elements,2007
34556,53243,Low carbon content,2007
34557,53244,Carbonaceous composition,2007
34558,53245,High magnesium content,2007
34559,53246,Significant phosphorous levels,2007
34560,53247,Evidence of partial melting,2007
34561,53248,Anomalous silicon content,2007
34562,53249,High magnesium content,2007
34563,53250,Iron-nickel alloy composition,2007
34564,53251,Elevated manganese levels,2007
34565,53252,Silicate rich,2007
34566,53253,Porous texture noted,2007
34567,53254,Trace rare earth elements,2007
34568,53255,Rare isotopes detected,2007
34569,53256,Unique mineral structure,2007
34570,53257,Anomalous silicon content,2007
34571,53258,High titanium concentration,2007
34572,53259,Exotic mineral inclusions,2007
34573,53260,High chromium content,2007
34574,53261,Evidence of partial melting,2007
34575,53262,Presence of organic compounds,2007
34576,53263,Trace platinum group metals,2007
34577,53264,Low carbon content,2007
34578,53265,High chromium content,2007
34579,53266,Magnetic properties observed,2007
34580,53267,Unique mineral structure,2007
34581,53268,Presence of organic compounds,2007
34582,53269,High chromium content,2007
