funding_id,scientist_id,amount,sponsor,year
35568,23351,291018,The Planetary Society,1942
35569,28417,237675,Space Systems Loral,1993
35570,35901,136772,L3Harris,1905
35571,28103,260046,Dynetics,1933
35572,25980,416939,Space Angels,1925
35573,12628,221732,Zero 2 Infinity,1965
35574,32219,276056,The Planetary Society,2019
35575,16598,233002,Relativity Space,1910
35576,21579,488075,GomSpace,1993
35577,21018,314337,OneWeb,2017
35578,9459,190056,Astrocast,1941
35579,8327,472699,GomSpace,1995
35580,97,123907,Zero 2 Infinity,1959
35581,1386,372706,Orbit Fab,2017
35582,36757,119579,Northrop Grumman Innovation Systems,1970
35583,26935,104268,Mitsubishi Heavy Industries,1937
35584,22911,250242,Blue Origin,1975
35585,25866,283318,Space Adventures,1910
35586,9722,467359,Telesat,1983
35587,3027,297215,Airbus,2007
35588,560,106678,Intelsat,2019
35589,34125,166550,Arianespace,1968
35590,17691,339764,The Planetary Society,1933
35591,5082,437263,Space Adventures,1921
35592,36883,365516,Boeing,1940
35593,29946,378878,PLD Space,2015
35594,6997,437572,GomSpace,1958
35595,3330,288006,Thales Alenia Space,1997
35596,32641,126352,Sierra Nevada Corporation,1910
35597,27415,196457,Quantum Space,2025
35598,14001,178128,Space Foundation,1956
35599,4306,452973,Boeing Defense,1985
35600,21299,226320,Rocket Lab,1912
35601,14669,352438,NASA,2020
35602,10952,285855,SpacePharma,1928
35603,5016,200802,Axiom Space,1913
35604,2958,443855,Northrop Grumman Innovation Systems,1954
35605,32674,142335,Northrop Grumman Innovation Systems,2018
35606,15038,112700,GomSpace,2006
35607,10398,242668,Quantum Space,1904
35608,35139,124088,NSF,1974
35609,5533,276032,Rocket Lab,1953
35610,1285,304767,GomSpace,1925
35611,17433,440173,Blue Canyon Technologies,2005
35612,30216,484717,Ball Aerospace,1997
35613,14532,147489,ESA,1900
35614,35872,245379,Fleet Space Technologies,2005
35615,32872,330406,Firefly Rocket Technologies,1984
35616,12908,446474,L3Harris,1930
35617,37041,353588,Rocket Crafters,1996
35618,7060,442608,Cobham,1922
35619,28539,234048,SSL,1953
35620,4773,140200,Vector Launch,1954
35621,26816,223712,Raytheon,1951
35622,33826,387236,Space Systems Loral,1908
35623,25626,313718,Roscosmos,1965
35624,36374,180441,Society of Exploration Geophysicists,2015
35625,15329,165999,ASI,1935
35626,4905,374499,Space Angels,1937
35627,33966,330079,AeroVironment,2005
35628,18822,432167,Swarm Technologies,1924
35629,684,332130,Orbit Fab,1920
35630,10069,262388,Blue Canyon Technologies,1900
35631,27120,417606,ASI,2025
35632,1665,227731,Kepler Communications,1921
35633,37735,415656,MDA,1971
35634,27815,486673,PLD Space,1901
35635,9404,383113,Society of Exploration Geophysicists,1931
35636,7762,238778,Kepler Communications,2004
35637,24640,266634,Blue Canyon Technologies,1930
35638,23967,263663,MDA,1943
35639,12341,339872,CNES,1996
35640,25269,322462,Iridium,1932
35641,37846,485492,Airbus,1941
35642,2584,499767,NSF,1961
35643,29887,117226,Diehl Aerospace,1929
35644,23154,291086,Boeing,1962
35645,6949,368694,SpaceX,1901
35646,26955,296039,Lockheed Martin,1909
35647,14148,280956,Sierra Nevada Corporation,1995
35648,33827,194017,Blue Canyon Technologies,1995
35649,9659,278547,Rocket Crafters,2012
35650,28342,317317,Cubic Corporation,1924
35651,31128,355264,Firefly Aerospace,1919
35652,28166,192249,SpacePharma,2006
35653,37497,307090,Roscosmos,1974
35654,13430,214664,Planet Labs,2000
35655,38112,207781,Firefly Rocket Technologies,2000
35656,5702,287386,PLD Space,1927
35657,33702,109136,Viasat,1916
35658,27928,335569,Space Angels,1937
35659,36032,158223,OneWeb,1943
35660,23690,236092,Northrop Grumman,1967
35661,19736,392473,CNES,1931
35662,33985,148614,Lockheed Martin,1955
35663,28150,132591,Arianespace,2004
35664,25684,292001,Planet Labs,1919
35665,32915,339114,Vulcan Inc.,2014
35666,9191,244426,Space Adventures,1957
35667,27064,287843,Roscosmos,2008
35668,7405,187600,OneWeb,1965
35669,20643,248421,Zero 2 Infinity,1990
35670,8199,481169,Raytheon,1996
35671,27331,441323,Space Foundation,2008
35672,21916,265078,Swarm Technologies,1911
35673,24047,396331,Northrop Grumman Innovation Systems,1965
35674,34850,146911,Airbus,2019
35675,6732,311567,Made In Space,2022
35676,22670,308525,OneWeb,1937
35677,13679,260385,Diehl Aerospace,1981
35678,14465,352124,Society of Exploration Geophysicists,1909
35679,716,266968,SpaceX,2025
35680,9128,422751,Viasat,1905
35681,37349,448124,CNSA,1995
35682,27557,342452,OHB System,1926
35683,3254,444135,Astrobotic,1938
35684,23687,433171,Firefly Aerospace,2016
35685,11024,287028,Maxar Technologies,1963
35686,26408,221885,Space Generation Advisory Council,2004
35687,33515,251593,Aerospace Corporation,1967
35688,3513,427226,Ball Aerospace,2017
35689,8364,173836,Interstellar,1957
35690,4623,367170,Blue Origin,1941
35691,14803,302444,CNES,2022
35692,15010,236647,NSF,2024
35693,20114,265234,Orbit Fab,2002
35694,19493,474079,PLD Space,1946
35695,29041,184292,Lockheed Martin Space,1960
35696,14045,125947,Hughes,1909
35697,27007,223210,General Dynamics,1941
35698,29612,279490,CNES,1948
35699,6505,338667,Paragon Space Development Corporation,1983
35700,11216,172245,ESA,1958
35701,2319,277915,Orbcomm,1910
35702,9787,204542,Relativity Space,1940
35703,36854,239980,Lockheed Martin Space,1943
35704,25299,260415,Cubic Corporation,1954
35705,6779,450721,Bigelow Aerospace,1998
35706,30699,145288,Firefly Aerospace,1930
35707,23054,207555,Inmarsat,1905
35708,7674,389693,Blue Canyon Technologies,1929
35709,13699,459863,Diehl Aerospace,1906
35710,11630,317312,Thales Alenia Space,1973
35711,29300,289768,NewSpace Capital,1910
35712,35645,498808,CNSA,2013
35713,21966,284659,Rocket Crafters,1934
35714,7511,497705,Fleet Space Technologies,1905
35715,20904,491805,Firefly Aerospace,2024
35716,34767,236696,Harris Corporation,1918
35717,26505,158845,Firefly Rocket Technologies,1982
35718,17834,463152,Zero 2 Infinity,1940
35719,17263,306207,Thales Alenia Space,1905
35720,6917,391994,KARI,2021
35721,27553,209240,Raytheon,1992
35722,19777,429808,Planet Labs,1989
35723,18294,426165,Boeing,1903
35724,30035,424820,Astrocast,1916
35725,4282,129103,Vector Launch,1987
35726,5131,460898,Dynetics,1995
35727,572,352157,Raytheon,1907
35728,19452,490684,GomSpace,1981
35729,26982,433266,General Dynamics,1961
35730,30410,273383,General Dynamics,1985
35731,15035,459839,Diehl Aerospace,2017
35732,15503,242829,Quantum Space,1974
35733,24452,390284,Firefly Aerospace,2018
35734,3640,359497,Northrop Grumman,1932
35735,19446,113959,Swarm Technologies,2014
35736,17288,305836,Lockheed Martin,1981
35737,11412,245460,General Dynamics,2025
35738,3626,386112,Private,1958
35739,27229,327083,Firefly Aerospace,2016
35740,1504,134765,Airbus,1986
35741,20355,409735,KARI,2015
35742,8945,374466,L3Harris,1948
35743,29791,464846,Telesat,1902
35744,36206,452401,Swarm Technologies,1934
35745,27667,214030,Orbcomm,1909
35746,33632,395264,Eutelsat,1946
35747,26103,471580,Roscosmos,1918
35748,9710,222718,PLD Space,1962
35749,32131,149540,Boeing Defense,1938
35750,21878,202376,Intelsat,1917
35751,4883,451743,Planet Labs,1933
35752,31944,284568,Northrop Grumman Innovation Systems,1989
35753,28363,458897,Blue Canyon Technologies,2023
35754,6829,237364,Planetary Resources,2007
35755,5875,365180,Space Generation Advisory Council,1939
35756,21456,347854,The Planetary Society,1926
35757,34872,386594,CNES,1929
35758,4635,238210,OHB System,1912
35759,37374,486719,SpacePharma,1954
35760,6145,408480,Northrop Grumman,1906
35761,23900,343596,Space Angels,1960
35762,25336,341575,Virgin Galactic,1906
35763,21167,254680,Cubic Corporation,1993
35764,3457,333808,General Dynamics,1988
35765,14101,477292,Planet Labs,2022
35766,4238,382269,Diehl Aerospace,2021
35767,19489,148196,Dynetics,1983
35768,27781,406236,PLD Space,1906
35769,4783,144693,United Launch Alliance,1963
35770,34754,101524,Harris Corporation,1954
35771,16146,452748,Effective Innovations,2013
35772,16356,301811,Firefly Rocket Technologies,1900
35773,15298,300007,University,2016
35774,15732,210220,Axiom Space,1950
35775,36840,245297,Boeing,1997
35776,11154,290624,Maxar Technologies,1987
35777,33936,464256,NewSpace Capital,2020
35778,2291,199743,Lockheed Martin,1920
35779,25180,131131,Effective Innovations,1948
35780,10718,373940,Virgin Galactic,1985
35781,13514,289434,KARI,1999
35782,36857,294331,Blue Origin,1932
35783,20697,392894,Northrop Grumman,1923
35784,4556,341483,Blue Canyon Technologies,1980
35785,24896,185416,Cobham,1925
35786,35428,338516,Space Angels,2016
35787,26843,437405,Rocket Lab,1973
35788,22263,311404,Paragon Space Development Corporation,1953
35789,5380,392308,SES,1964
35790,9876,168839,Rocket Lab,2001
35791,11288,414137,Diehl Aerospace,2010
35792,4410,125386,Fleet Space Technologies,2010
35793,29163,377504,JAXA,1980
35794,33853,254957,Kepler Communications,1990
35795,13262,238288,Inmarsat,1963
35796,37348,228319,Ball Aerospace,1940
35797,3302,239115,Astrocast,1961
35798,17052,265620,Exos Aerospace,1985
35799,10853,282922,Interstellar,1931
35800,25960,377094,Orbit Fab,1902
35801,9030,106078,Quantum Space,1988
35802,12602,449910,JAXA,1981
35803,13564,460586,Kepler Communications,1940
35804,34734,268770,Relativity,2012
35805,9435,408114,Iridium,1954
35806,26208,227037,Iridium,1928
35807,19414,456000,Xplore,1915
35808,4728,359522,Momentus,2002
35809,33742,236166,NSF,2024
35810,25954,160391,Inmarsat,1945
35811,34893,123568,Society of Exploration Geophysicists,2007
35812,28637,256299,Swarm Technologies,2019
35813,10353,409772,Firefly Aerospace,1975
35814,13115,201589,JAXA,1987
35815,10837,427825,Planetary Resources,1910
35816,35208,148410,Rocket Lab,1900
35817,37590,229978,Diehl Aerospace,1926
35818,13855,493839,Eutelsat,1954
35819,19339,270835,ESA,1914
35820,24767,299176,MDA,1974
35821,12569,401930,Quantum Space,1977
35822,36690,472217,SSL,2024
35823,22596,483570,Orbcomm,1905
35824,34178,305975,CNES,1997
35825,17897,146340,The Planetary Society,2014
35826,2397,374310,Space Foundation,1905
35827,20651,469633,SpacePharma,1941
35828,17572,138879,Harris Corporation,1970
35829,29634,337077,Ball Aerospace,1949
35830,31283,284743,Paragon Space Development Corporation,1983
35831,468,470975,Arianespace,2020
35832,30742,137679,Mitsubishi Heavy Industries,1977
35833,7849,149414,The Planetary Society,2006
35834,17283,354998,SpacePharma,1921
35835,4430,150907,The Planetary Society,1999
35836,22440,250509,Bigelow Aerospace,1976
35837,3159,290245,Vector Launch,1952
35838,5579,481083,Northrop Grumman Innovation Systems,2003
35839,22329,249230,Viasat,1907
35840,5160,167997,Bigelow Aerospace,2024
35841,33282,414994,Firefly Rocket Technologies,2011
35842,12580,292170,Sierra Nevada Corporation,1985
35843,25652,339473,Firefly Aerospace,1976
35844,18150,193010,Space Generation Advisory Council,2011
35845,4850,242566,Lockheed Martin Space,1983
35846,12666,385035,Astrobotic,1948
35847,9750,372742,Axiom Space,1946
35848,21354,159131,Mitsubishi Heavy Industries,1996
35849,23113,138051,Iridium,1991
35850,1201,249304,Rocket Crafters,1985
35851,37643,423258,United Launch Alliance,1935
35852,16647,361192,ITAR Solutions,2023
35853,484,448203,Globalstar,1905
35854,9754,252911,Cobham,1984
35855,34539,160139,Raytheon,1967
35856,29012,497092,Roscosmos,1952
35857,33030,281876,Tyvak Nano-Satellite Systems,1968
35858,30957,334566,Blue Origin,1947
35859,1271,419484,Paragon Space Development Corporation,1990
35860,3079,242522,Lockheed Martin Space,2019
35861,5641,215133,Firefly Aerospace,2011
35862,9092,150576,Aerojet Rocketdyne,2017
35863,17961,411559,Diehl Aerospace,1939
35864,1158,396560,General Dynamics,2007
35865,25534,498330,Swarm Technologies,1977
35866,34575,222112,Momentus,1909
35867,9708,373294,Raytheon,2004
35868,35232,335232,L3Harris,1984
35869,6247,222311,Northrop Grumman,1997
35870,34807,171008,University,2013
35871,34687,315449,Orbital ATK,1938
35872,3954,201089,Momentus,2007
35873,7585,460065,Rocket Crafters,2003
35874,31951,384286,Kepler Communications,1906
35875,37699,261776,Blue Origin,1918
35876,28093,316557,Exos Aerospace,1905
35877,22191,374965,United Launch Alliance,1998
35878,22778,443707,United Launch Alliance,1932
35879,19359,188146,Dynetics,1909
35880,18956,407717,OneWeb,1946
35881,30584,247990,Vulcan Inc.,1978
35882,3689,388848,Effective Innovations,2020
35883,14789,408817,NewSpace Capital,1973
35884,26450,393312,AeroVironment,1954
35885,28610,419497,Telesat,1928
35886,184,355571,JAXA,1984
35887,8578,440057,OneWeb,1948
35888,86,412653,Dynetics,2024
35889,14649,290708,Vulcan Inc.,1978
35890,3383,411773,Rocket Lab,1913
35891,22422,490411,Relativity,1999
35892,6039,207623,Spire Global,1954
35893,850,189986,Private,1982
35894,28218,357922,Tyvak Nano-Satellite Systems,1913
35895,23683,283800,Dynetics,1998
35896,7449,213882,Relativity Space,2001
35897,17780,370787,Boeing Defense,2016
35898,31783,359695,Roscosmos,1980
35899,25846,352143,Relativity,1947
35900,10231,228333,Intelsat,2009
35901,2304,159066,NASA,1931
35902,27044,490658,ITAR Solutions,1900
35903,30053,162518,Effective Innovations,1968
35904,36084,468049,OHB System,1987
35905,28663,160622,Fleet Space Technologies,1985
35906,5183,164138,Diehl Aerospace,1929
35907,2702,426248,University,1986
35908,29321,144453,Space Foundation,1995
35909,4717,438859,Space Generation Advisory Council,1971
35910,2553,347541,Airbus,1940
35911,18898,268352,Vector Launch,1970
35912,26363,293291,Sierra Nevada Corporation,1959
35913,27469,463469,GomSpace,2025
35914,20524,253312,Blue Canyon Technologies,2000
35915,13700,257277,Space Foundation,1945
35916,9929,436181,OneWeb,2025
35917,20400,290739,Space Angels,1983
35918,26978,137739,Intelsat,1918
35919,12900,447836,Space Angels,1985
35920,15025,274315,GomSpace,1979
35921,16902,385855,Intelsat,1961
35922,33363,425125,Sierra Nevada Corporation,2010
35923,18972,416259,Airbus,1977
35924,13853,445344,Xplore,1999
35925,11243,446440,AeroVironment,1978
35926,36420,462555,Tyvak Nano-Satellite Systems,1962
35927,26540,425930,Diehl Aerospace,1913
35928,35899,443709,Rocket Crafters,2000
35929,143,424352,Vulcan Inc.,1968
35930,32492,126014,Cubic Corporation,1969
35931,8212,250700,ESA,1954
35932,12006,225871,Fleet Space Technologies,1906
35933,9223,328723,Northrop Grumman,1983
35934,36636,324834,Arianespace,2011
35935,12108,303819,Boeing Defense,1927
35936,37028,253303,Space Systems Loral,1906
35937,32120,245463,Space Angels,1917
35938,22553,202024,General Dynamics,1921
35939,8642,400545,Hughes,2022
35940,10536,112055,Aerojet Rocketdyne,1947
35941,10055,298923,Vector Launch,1920
35942,23861,355137,Rocket Crafters,1967
35943,23037,405195,Dynetics,1934
35944,36413,230555,Planet Labs,2000
35945,5263,282402,Space Generation Advisory Council,1938
35946,12847,132519,Lockheed Martin Space,1956
35947,26142,157889,Space Angels,1960
35948,32465,426206,MDA,1989
35949,37473,172165,Firefly Rocket Technologies,2023
35950,37115,208683,Firefly Aerospace,1972
35951,24130,241707,CNES,1944
35952,33096,437409,Planetary Resources,2007
35953,37635,484445,Rocket Crafters,1923
35954,21200,106926,CNES,1955
35955,20335,103288,MDA,2011
35956,11521,176272,Interstellar,2011
35957,4766,302145,Harris Corporation,1934
35958,13115,258409,Society of Exploration Geophysicists,1929
35959,4956,415287,SpaceIL,1948
35960,35079,440731,SpaceIL,1966
35961,16185,426825,Kepler Communications,1957
35962,683,189628,Space Generation Advisory Council,1930
35963,21887,495253,Orbit Fab,1940
35964,34535,262959,SpaceIL,1950
35965,19782,122151,PLD Space,1910
35966,17645,182504,Blue Canyon Technologies,1937
35967,13573,454214,Rocket Lab,1905
35968,17166,488186,Kepler Communications,1937
35969,19760,354290,SpaceX,1918
35970,29920,135629,Sierra Nevada Corporation,1964
35971,27913,221313,Intelsat,1914
35972,982,118493,Vector Launch,2007
35973,14640,242582,Tyvak Nano-Satellite Systems,1979
35974,35729,216761,Space Systems Loral,1934
35975,32634,311786,Ball Aerospace,1934
35976,26253,421845,Effective Innovations,1939
35977,24938,195768,General Dynamics,2018
35978,23293,123161,Iridium,1984
35979,14809,160708,Iridium,1991
35980,26823,226936,SpacePharma,1912
35981,4218,296713,ITAR Solutions,1970
35982,5031,220943,CNES,1928
35983,7232,447556,Tyvak Nano-Satellite Systems,1921
35984,12803,398499,KARI,2020
35985,36640,401522,Space Systems Loral,1977
35986,21224,235431,Sierra Nevada Corporation,1920
35987,14659,118262,Hughes,1926
35988,25920,462411,Lockheed Martin,1912
35989,13248,444814,Vulcan Inc.,1941
35990,32689,443952,Maxar Technologies,1934
35991,14602,132883,SpacePharma,1964
35992,11957,365849,MDA,2005
35993,16270,239946,Planetary Resources,1934
35994,5518,333507,Fleet Space Technologies,1986
35995,34093,113997,Zero 2 Infinity,1999
35996,10262,458582,Vector Launch,1912
35997,33187,213731,CNSA,1911
35998,1031,139427,Vector Launch,1955
35999,18133,443686,Firefly Rocket Technologies,1925
36000,30722,211837,PLD Space,1913
36001,35629,151481,KARI,1978
36002,21100,465312,SpacePharma,1936
36003,5956,319065,Cubic Corporation,1991
36004,2553,461612,Astrobotic,2016
36005,17982,257318,NSF,2021
36006,33865,369095,ESA,1930
36007,2349,324701,AeroVironment,1938
36008,18771,293349,Momentus,1955
36009,22132,373632,Aerojet Rocketdyne,1951
36010,33039,265444,Sierra Nevada Corporation,1919
36011,18544,358306,Quantum Space,1968
36012,8841,453166,Planet Labs,1945
36013,25722,394300,KARI,1965
36014,9609,384735,Tyvak Nano-Satellite Systems,1950
36015,36784,432550,Spire Global,1910
36016,33984,244606,Vulcan Inc.,1986
36017,14438,498982,JAXA,1988
36018,16282,203328,Blue Origin,1918
36019,36477,382142,Ball Aerospace,1997
36020,12826,182779,Astrobotic,2011
36021,34690,101661,Astrocast,1949
36022,9460,380125,Viasat,2022
36023,8356,237543,MDA,1935
36024,35252,476165,Orbital ATK,2018
36025,25280,241109,Space Foundation,1914
36026,8224,431778,Diehl Aerospace,1926
36027,142,417153,ISRO,1901
36028,2831,248244,SES,1950
36029,20513,453711,Aerojet Rocketdyne,1983
36030,24217,437289,Ball Aerospace,2000
36031,32166,183745,OneWeb,1991
36032,8922,109518,Exos Aerospace,2000
36033,38012,232601,Iridium,1987
36034,5586,333323,SpaceX,1993
36035,1206,492171,SpaceX,1960
36036,25561,239285,Private,1912
36037,32292,396179,Blue Canyon Technologies,1984
36038,33620,219108,Axiom Space,1966
36039,27771,441047,United Launch Alliance,1993
36040,3722,465991,Vulcan Inc.,1912
36041,35619,363666,Society of Exploration Geophysicists,1975
36042,20403,143828,SpaceIL,1919
36043,25007,110457,Roscosmos,1946
36044,34299,300391,Vulcan Inc.,1938
36045,23093,371670,Northrop Grumman Innovation Systems,1967
36046,3407,326280,ISRO,1913
36047,26227,497196,Planetary Resources,1942
36048,12756,217538,Private,1918
36049,37471,285074,CNES,1907
36050,23061,243618,Space Systems Loral,1986
36051,34915,216069,Made In Space,1924
36052,9313,128471,OHB System,1929
36053,7688,406755,Swarm Technologies,1953
36054,2750,136301,Orbital ATK,2023
36055,11458,445002,Lockheed Martin Space,1901
36056,37512,245725,SpacePharma,1999
36057,25912,465702,Bigelow Aerospace,1948
36058,7606,162552,Globalstar,1956
36059,481,349064,Astrobotic,2005
36060,27588,350982,SpacePharma,1919
36061,24543,140653,Dynetics,1970
36062,17929,317767,Telesat,2000
36063,19109,157007,Astrobotic,1925
36064,22036,253530,University,1947
36065,37109,268512,Lockheed Martin Space,2021
36066,6111,278217,General Dynamics,1908
36067,12064,499058,CNSA,1953
36068,32536,246550,Intelsat,1944
36069,2114,243937,NSF,1907
36070,9039,286823,Kepler Communications,2013
36071,2697,348478,Made In Space,1983
36072,1282,143271,Society of Exploration Geophysicists,1908
36073,21177,166936,OHB System,1974
36074,22977,489650,Tyvak Nano-Satellite Systems,1925
36075,37379,163666,Planetary Resources,2019
36076,37125,467443,Interstellar,1972
36077,25930,297134,Boeing,1917
36078,28583,350268,Inmarsat,1973
36079,19049,389157,Momentus,1937
36080,2248,449138,Lockheed Martin Space,1946
36081,5808,328133,Tyvak Nano-Satellite Systems,1987
36082,29362,478687,Airbus,2016
36083,34980,285443,OHB System,1969
36084,3972,488308,Spire Global,1947
36085,14455,268765,SpaceIL,1934
36086,13354,231211,Maxar Technologies,1917
36087,35648,140290,Iridium,2013
36088,33126,317277,ESA,1954
36089,13657,142585,Intelsat,1970
36090,32819,375126,Space Generation Advisory Council,1973
36091,507,452895,Quantum Space,1948
36092,15358,404275,AeroVironment,1986
36093,8950,387062,Firefly Rocket Technologies,1915
36094,27460,251736,Northrop Grumman,1975
36095,23102,474183,Firefly Rocket Technologies,1986
36096,3861,337041,Intelsat,2006
36097,32626,316991,Made In Space,1936
36098,27297,407541,Globalstar,2014
36099,21770,176572,KARI,1941
36100,36094,196317,PLD Space,1905
36101,1408,425844,Space Systems Loral,1945
36102,15919,383004,MDA,1979
36103,29254,405637,CNES,2010
36104,19422,133629,Space Systems Loral,1904
36105,21080,377335,Roscosmos,1946
36106,15762,162637,NASA,2001
36107,24163,270349,Maxar Technologies,1991
36108,2548,293377,University,1908
36109,14454,125281,Planetary Resources,1980
36110,28692,414445,KARI,1966
36111,16672,295362,Kepler Communications,1945
36112,37480,288408,Xplore,1991
36113,30960,295610,Made In Space,1961
36114,29194,398325,Intelsat,1961
36115,18889,396555,Arianespace,1903
36116,7063,426905,Spire Global,1939
36117,34184,330748,Inmarsat,1934
36118,2275,231505,Made In Space,2015
36119,17853,112214,Momentus,1924
36120,9498,236907,OneWeb,1953
36121,8279,259667,Vulcan Inc.,2020
36122,13023,163992,Aerojet Rocketdyne,1965
36123,12440,258025,Virgin Galactic,1908
36124,24291,103555,Made In Space,1983
36125,5050,470182,Boeing,1933
36126,16367,214885,Airbus,1966
36127,13878,322678,Eutelsat,2019
36128,35152,237580,SES,2025
36129,17481,477128,Eutelsat,1946
36130,8677,304523,GomSpace,1984
36131,34065,256281,Quantum Space,1965
36132,7502,349731,Orbital ATK,1947
36133,2201,204301,ASI,2018
36134,20999,413212,Exos Aerospace,1931
36135,28285,171162,Xplore,1985
36136,33882,126556,Mitsubishi Heavy Industries,1998
36137,20523,138708,Axiom Space,2011
36138,12399,181726,GomSpace,1904
36139,14413,397980,Northrop Grumman,1971
36140,31814,129756,ISRO,1977
36141,36294,126263,Vulcan Inc.,1963
36142,1687,358742,Vector Launch,2014
36143,27746,221184,Airbus,1946
36144,12491,490526,Boeing Defense,1932
36145,3261,248382,Astrobotic,1911
36146,14365,114853,Aerojet Rocketdyne,1919
36147,33970,291111,ITAR Solutions,1918
36148,36269,415351,Xplore,1941
36149,3978,429636,AeroVironment,1982
36150,19461,219945,AeroVironment,1906
36151,6277,340300,JAXA,1955
36152,10160,236988,Vulcan Inc.,1925
36153,17561,497318,Maxar Technologies,1987
36154,29670,245285,Swarm Technologies,2014
36155,10469,431737,Sierra Nevada Corporation,1958
36156,31705,209300,Space Adventures,1900
36157,25036,275978,NSF,1989
36158,32574,231450,Tyvak Nano-Satellite Systems,1990
36159,6957,190024,SES,1937
36160,35020,497425,CNES,2012
36161,18379,419502,The Planetary Society,1907
36162,4710,128515,Viasat,2025
36163,37758,291717,KARI,1900
36164,17576,472726,Airbus,2016
36165,6909,393309,Dynetics,2023
36166,10266,446736,Paragon Space Development Corporation,1952
36167,1170,139203,Northrop Grumman,1968
36168,30247,138541,AeroVironment,1907
36169,3259,398103,Boeing Defense,1956
36170,34754,383691,Northrop Grumman Innovation Systems,1931
36171,20304,325349,Space Angels,1951
36172,21709,456100,Interstellar,1953
36173,13571,296623,Blue Canyon Technologies,1979
36174,16488,248127,Astrocast,1997
36175,3102,308478,Northrop Grumman Innovation Systems,1944
36176,34104,114025,Space Foundation,1933
36177,37166,436795,Spire Global,1956
36178,31944,188979,SES,1917
36179,15744,480682,GomSpace,1987
36180,25194,127388,SSL,1964
36181,26965,117491,The Planetary Society,2017
36182,37183,253536,Made In Space,1978
36183,32800,166526,Spire Global,1953
36184,27818,145378,Planetary Resources,1937
36185,7524,312671,Cubic Corporation,2015
36186,30831,296452,Space Angels,1950
36187,28978,334259,Orbital ATK,1955
36188,19820,439945,Maxar Technologies,2023
36189,29897,184461,Firefly Rocket Technologies,1951
36190,1231,397233,Diehl Aerospace,1933
36191,35318,298415,Northrop Grumman Innovation Systems,1984
36192,26654,407750,Iridium,2024
36193,23246,197340,University,1964
36194,37584,106786,SpaceX,2002
36195,8703,231748,Vector Launch,1945
36196,35810,434156,Space Foundation,1985
36197,7179,360903,OHB System,1934
36198,17233,426906,Harris Corporation,1970
36199,1496,358158,Vulcan Inc.,2016
36200,6436,280458,Cubic Corporation,1925
36201,26414,217121,Space Systems Loral,2008
36202,62,330094,Swarm Technologies,1928
36203,21432,243049,ISRO,2018
36204,21635,135866,Relativity,1926
36205,21459,336032,Aerospace Corporation,1943
36206,16589,321247,Aerospace Corporation,1915
36207,31556,333639,SSL,1996
36208,10133,233913,JAXA,2006
36209,3563,415008,Harris Corporation,2025
36210,17351,261861,Airbus,1955
36211,21011,140673,Society of Exploration Geophysicists,1974
36212,11543,244783,OneWeb,1936
36213,11341,376575,Space Angels,1920
36214,26717,170524,ISRO,2005
36215,8774,112605,Harris Corporation,1989
36216,3719,131161,Intelsat,1976
36217,6194,115095,Thales Alenia Space,2003
36218,14083,320132,University,1965
36219,3436,283965,ISRO,1914
36220,37732,271808,Northrop Grumman,1931
36221,16248,203456,ESA,2001
36222,13344,467706,Planetary Resources,1919
36223,20143,256506,Raytheon,1945
36224,33075,457774,NSF,1999
36225,25669,145047,Blue Canyon Technologies,1919
36226,3993,435000,ITAR Solutions,1932
36227,18196,110350,Swarm Technologies,2005
36228,31755,426232,Aerojet Rocketdyne,1934
36229,30856,466729,Momentus,1951
36230,35936,242169,Blue Origin,1994
36231,7364,293935,Exos Aerospace,1999
36232,32422,147706,SpaceX,1972
36233,1648,287423,Momentus,1968
36234,8328,405820,Sierra Nevada Corporation,1974
36235,3238,103359,General Dynamics,1906
36236,23278,483327,Aerospace Corporation,1987
36237,4270,260920,Rocket Crafters,1912
36238,15366,120104,Harris Corporation,1971
36239,2321,238753,Orbit Fab,2007
36240,16050,256432,Orbit Fab,1915
36241,29103,413324,Vulcan Inc.,1946
36242,6284,223564,Orbit Fab,1904
36243,28300,399914,Firefly Aerospace,1938
36244,3335,483793,Northrop Grumman Innovation Systems,1978
36245,17057,404202,ExPace,1901
36246,5551,161579,Iridium,1915
36247,25012,184208,Space Generation Advisory Council,2005
36248,35843,403879,General Dynamics,1998
36249,19578,491093,General Dynamics,2014
36250,26733,352671,Relativity Space,2007
36251,7978,352437,Sierra Nevada Corporation,2009
36252,2837,365468,Diehl Aerospace,2017
36253,6142,207212,Orbital ATK,1967
36254,15548,343794,Cobham,2018
36255,23606,389435,Kepler Communications,1904
36256,35609,345266,CNSA,1919
36257,22333,475676,Northrop Grumman Innovation Systems,1959
36258,2808,477213,Ball Aerospace,1924
36259,11615,265094,Aerospace Corporation,2010
36260,182,436774,L3Harris,1946
36261,17690,260816,Relativity Space,2023
36262,15174,445667,Space Foundation,2012
36263,4514,141951,Effective Innovations,1958
36264,34941,497100,Eutelsat,1902
36265,16216,336966,SpacePharma,1965
36266,25085,288471,AeroVironment,1913
36267,25251,170903,Raytheon,1919
36268,10440,105769,KARI,1997
36269,20552,295384,Vector Launch,1959
36270,12281,343904,Ball Aerospace,1951
36271,35715,149593,Arianespace,1917
36272,14988,131546,ASI,1992
36273,3235,293489,Kepler Communications,1958
36274,21811,366263,Lockheed Martin Space,1991
36275,3041,349128,Relativity,1994
