meteorite_id,class_id,location_id,meteorite_name,mass,fall_type,fall_year
52231,52231,52231,Miller Range 07336,3.7,Found,2007
52232,52232,52232,Miller Range 07338,4.9,Found,2007
52233,52233,52233,Miller Range 07340,63.7,Found,2007
52234,52234,52234,Miller Range 07341,32.0,Found,2007
52235,52235,52235,Miller Range 07343,25.4,Found,2007
52236,52236,52236,Miller Range 07344,13.2,Found,2007
52237,52237,52237,Miller Range 07345,28.6,Found,2007
52238,52238,52238,Miller Range 07346,39.7,Found,2007
52239,52239,52239,Miller Range 07347,37.2,Found,2007
52240,52240,52240,Miller Range 07348,23.1,Found,2007
52241,52241,52241,Miller Range 07349,30.1,Found,2007
52242,52242,52242,Miller Range 07350,7.4,Found,2007
52243,52243,52243,Miller Range 07351,9.5,Found,2007
52244,52244,52244,Miller Range 07352,28.5,Found,2007
52245,52245,52245,Miller Range 07353,50.1,Found,2007
52246,52246,52246,Miller Range 07354,31.9,Found,2007
52247,52247,52247,Miller Range 07355,9.6,Found,2007
52248,52248,52248,Miller Range 07356,12.3,Found,2007
52249,52249,52249,Miller Range 07357,10.5,Found,2007
52250,52250,52250,Miller Range 07359,2.8,Found,2007
52251,52251,52251,Miller Range 07380,22.3,Found,2007
52252,52252,52252,Miller Range 07381,21.3,Found,2007
52253,52253,52253,Miller Range 07382,15.9,Found,2007
52254,52254,52254,Miller Range 07384,28.6,Found,2007
52255,52255,52255,Miller Range 07386,6.7,Found,2007
52256,52256,52256,Miller Range 07387,15.9,Found,2007
52257,52257,52257,Miller Range 07388,40.7,Found,2007
52258,52258,52258,Miller Range 07389,14.4,Found,2007
52259,52259,52259,Miller Range 07403,0.5,Found,2007
52260,52260,52260,Miller Range 07407,1.3,Found,2007
52261,52261,52261,Miller Range 07411,14.5,Found,2007
52262,52262,52262,Miller Range 07421,1.1,Found,2007
52263,52263,52263,Miller Range 07422,1.3,Found,2007
52264,52264,52264,Miller Range 07423,1.7,Found,2007
52265,52265,52265,Miller Range 07426,7.1,Found,2007
52266,52266,52266,Miller Range 07427,6.1,Found,2007
52267,52267,52267,Miller Range 07428,0.4,Found,2007
52268,52268,52268,Miller Range 07429,1.4,Found,2007
52269,52269,52269,Miller Range 07430,0.8,Found,2007
52270,52270,52270,Miller Range 07431,9.5,Found,2007
52271,52271,52271,Miller Range 07432,0.6,Found,2007
52272,52272,52272,Miller Range 07434,1.1,Found,2007
52273,52273,52273,Miller Range 07435,9.0,Found,2007
52274,52274,52274,Miller Range 07436,9.3,Found,2007
52275,52275,52275,Miller Range 07437,9.7,Found,2007
52276,52276,52276,Miller Range 07438,2.5,Found,2007
52277,52277,52277,Miller Range 07441,36.3,Found,2007
52278,52278,52278,Miller Range 07442,31.1,Found,2007
52279,52279,52279,Miller Range 07443,27.7,Found,2007
52280,52280,52280,Miller Range 07446,17.8,Found,2007
52281,52281,52281,Miller Range 07449,32.0,Found,2007
52282,52282,52282,Miller Range 07450,16.4,Found,2007
52283,52283,52283,Miller Range 07452,21.9,Found,2007
52284,52284,52284,Miller Range 07453,11.8,Found,2007
52285,52285,52285,Miller Range 07454,16.0,Found,2007
52286,52286,52286,Miller Range 07455,16.2,Found,2007
52287,52287,52287,Miller Range 07457,28.5,Found,2007
52288,52288,52288,Miller Range 07458,12.2,Found,2007
52289,52289,52289,Miller Range 07461,12.6,Found,2007
52290,52290,52290,Miller Range 07462,36.9,Found,2007
52291,52291,52291,Miller Range 07463,54.6,Found,2007
52292,52292,52292,Miller Range 07464,9.6,Found,2007
52293,52293,52293,Miller Range 07465,17.8,Found,2007
52294,52294,52294,Miller Range 07466,11.6,Found,2007
52295,52295,52295,Miller Range 07467,10.9,Found,2007
52296,52296,52296,Miller Range 07468,14.4,Found,2007
52297,52297,52297,Miller Range 07469,11.1,Found,2007
52298,52298,52298,Miller Range 07470,12.4,Found,2007
52299,52299,52299,Miller Range 07471,28.5,Found,2007
52300,52300,52300,Miller Range 07472,16.1,Found,2007
52301,52301,52301,Miller Range 07474,23.0,Found,2007
52302,52302,52302,Miller Range 07475,14.8,Found,2007
52303,52303,52303,Miller Range 07476,7.1,Found,2007
52304,52304,52304,Miller Range 07477,2.3,Found,2007
52305,52305,52305,Miller Range 07478,21.5,Found,2007
52306,52306,52306,Miller Range 07479,23.0,Found,2007
52307,52307,52307,Miller Range 07480,1.6,Found,2007
52308,52308,52308,Miller Range 07481,17.3,Found,2007
52309,52309,52309,Miller Range 07482,9.3,Found,2007
52310,52310,52310,Miller Range 07483,2.8,Found,2007
52311,52311,52311,Miller Range 07484,1.4,Found,2007
52312,52312,52312,Miller Range 07491,0.4,Found,2007
52313,52313,52313,Miller Range 07493,1.4,Found,2007
52314,52314,52314,Miller Range 07494,8.9,Found,2007
52315,52315,52315,Miller Range 07495,2.9,Found,2007
52316,52316,52316,Miller Range 07496,8.5,Found,2007
52317,52317,52317,Miller Range 07498,18.8,Found,2007
52318,52318,52318,Miller Range 07499,6.6,Found,2007
52319,52319,52319,Miller Range 07505,1.8,Found,2007
52320,52320,52320,Miller Range 07506,5.2,Found,2007
52321,52321,52321,Miller Range 07513,10.5,Found,2007
52322,52322,52322,Miller Range 07530,2.5,Found,2007
52323,52323,52323,Miller Range 07533,2.4,Found,2007
52324,52324,52324,Miller Range 07534,2.7,Found,2007
52325,52325,52325,Miller Range 07535,4.8,Found,2007
52326,52326,52326,Miller Range 07536,16.2,Found,2007
52327,52327,52327,Miller Range 07537,20.8,Found,2007
52328,52328,52328,Miller Range 07538,6.1,Found,2007
52329,52329,52329,Miller Range 07539,8.0,Found,2007
52330,52330,52330,Miller Range 07540,5.0,Found,2007
52331,52331,52331,Miller Range 07541,17.0,Found,2007
52332,52332,52332,Miller Range 07542,3.0,Found,2007
52333,52333,52333,Miller Range 07543,8.4,Found,2007
52334,52334,52334,Miller Range 07545,7.4,Found,2007
52335,52335,52335,Miller Range 07547,18.8,Found,2007
52336,52336,52336,Miller Range 07548,4.2,Found,2007
52337,52337,52337,Miller Range 07549,5.1,Found,2007
52338,52338,52338,Miller Range 07550,0.3,Found,2007
52339,52339,52339,Miller Range 07551,1.3,Found,2007
52340,52340,52340,Miller Range 07553,0.6,Found,2007
52341,52341,52341,Miller Range 07554,0.9,Found,2007
52342,52342,52342,Miller Range 07556,5.6,Found,2007
52343,52343,52343,Miller Range 07557,0.2,Found,2007
52344,52344,52344,Miller Range 07559,3.1,Found,2007
52345,52345,52345,Miller Range 07610,7.1,Found,2007
52346,52346,52346,Miller Range 07611,9.8,Found,2007
52347,52347,52347,Miller Range 07612,6.1,Found,2007
52348,52348,52348,Miller Range 07614,1.3,Found,2007
52349,52349,52349,Miller Range 07615,2.9,Found,2007
52350,52350,52350,Miller Range 07617,4.3,Found,2007
52351,52351,52351,Miller Range 07618,11.4,Found,2007
52352,52352,52352,Miller Range 07619,8.8,Found,2007
52353,52353,52353,Miller Range 07694,12.7,Found,2007
52354,52354,52354,Miller Range 07710,147.1,Found,2007
52355,52355,52355,Miller Range 090001,6290.0,Found,2009
52356,52356,52356,Miller Range 090030,452.6,Found,2009
52357,52357,52357,Miller Range 090032,532.2,Found,2009
52358,52358,52358,Miller Range 090034,195.6,Found,2009
52359,52359,52359,Miller Range 090036,244.8,Found,2009
52360,52360,52360,Miller Range 090070,137.5,Found,2009
52361,52361,52361,Miller Range 090072,281.5,Found,2009
52362,52362,52362,Miller Range 090073,255.5,Found,2009
52363,52363,52363,Miller Range 090074,136.7,Found,2009
52364,52364,52364,Miller Range 090075,143.5,Found,2009
52365,52365,52365,Miller Range 090076,377.7,Found,2009
52366,52366,52366,Miller Range 090103,52.6,Found,2009
52367,52367,52367,Miller Range 090105,119.4,Found,2009
52368,52368,52368,Miller Range 090106,115.5,Found,2009
52369,52369,52369,Miller Range 090107,405.2,Found,2009
52370,52370,52370,Miller Range 090136,171.0,Found,2009
52371,52371,52371,Miller Range 090995,9.8,Found,2009
52372,52372,52372,Miller Range 091010,51.7,Found,2009
52373,52373,52373,Miller Range 07409,2.7,Found,2007
52374,52374,52374,San Juan 033,357.0,Found,2009
52375,52375,52375,San Juan 034,814.0,Found,2009
52376,52376,52376,San Juan 035,10.3,Found,2009
52377,52377,52377,San Juan 036,27.6,Found,2009
52378,52378,52378,San Juan 037,11.4,Found,2009
52379,52379,52379,San Juan 038,460.0,Found,2009
52380,52380,52380,San Juan 039,38.5,Found,2009
52381,52381,52381,San Juan 043,26.4,Found,2009
52382,52382,52382,San Juan 044,120.0,Found,2009
52383,52383,52383,San Juan 046,57.4,Found,2009
52384,52384,52384,San Juan 047,14.1,Found,2009
52385,52385,52385,San Juan 048,10.6,Found,2009
52386,52386,52386,San Juan 049,41.8,Found,2009
52387,52387,52387,San Juan 050,29.4,Found,2009
52388,52388,52388,San Juan 051,117.0,Found,2009
52389,52389,52389,Dhofar 1515,1450.0,Found,2008
52390,52390,52390,Dhofar 1516,1134.0,Found,2008
52391,52391,52391,Dhofar 1517,1064.0,Found,2008
52392,52392,52392,Dhofar 1518,450.0,Found,2008
52393,52393,52393,Dhofar 1520,1490.0,Found,2008
52394,52394,52394,Dhofar 1521,1940.0,Found,2008
52395,52395,52395,Dhofar 1522,625.0,Found,2008
52396,52396,52396,Sayh al Uhaymir 484,908.0,Found,2008
52397,52397,52397,Dhofar 1524,4652.0,Found,2008
52398,52398,52398,Dhofar 1525,6476.0,Found,2008
52399,52399,52399,Dhofar 1530,2118.0,Found,2006
52400,52400,52400,Dhofar 1531,2100.0,Found,2006
52401,52401,52401,Dhofar 1532,487.0,Found,2006
52402,52402,52402,Dhofar 1533,341.0,Found,2006
52403,52403,52403,Dhofar 1534,3045.0,Found,2006
52404,52404,52404,Dhofar 1536,176.0,Found,2006
52405,52405,52405,Dhofar 1537,48.0,Found,2006
52406,52406,52406,Dhofar 1539,1614.0,Found,2006
52407,52407,52407,Dhofar 1545,1013.0,Found,2008
52408,52408,52408,Dhofar 1551,451.0,Found,2008
52409,52409,52409,Sayh al Uhaymir 495,92.0,Found,2008
52410,52410,52410,Sayh al Uhaymir 496,732.0,Found,2009
52411,52411,52411,Dhofar 1555,605.0,Found,2009
52412,52412,52412,Fuhe,23000.0,Fell,1945
52413,52413,52413,Nicolás Levalle,60000.0,Found,1956
52414,52414,52414,Galleta Flat,392.0,Found,2009
52415,52415,52415,Dhofar 1535,2008.0,Found,2006
52416,52416,52416,Dhofar 1542,500.0,Found,2008
52417,52417,52417,Dhofar 1543,1734.0,Found,2008
52418,52418,52418,Dhofar 1544,2808.0,Found,2008
52419,52419,52419,Dhofar 1546,119.0,Found,2008
52420,52420,52420,Dhofar 1547,380.0,Found,2008
52421,52421,52421,Dhofar 1548,4070.0,Found,2008
52422,52422,52422,Dhofar 1550,624.0,Found,2008
52423,52423,52423,Sayh al Uhaymir 494,149.0,Found,2008
52424,52424,52424,Dhofar 1553,1006.0,Found,2009
52425,52425,52425,Dhofar 1554,3954.0,Found,2009
52426,52426,52426,Dhofar 1556,1722.0,Found,2009
52427,52427,52427,Sayh al Uhaymir 497,415.0,Found,2009
52428,52428,52428,Dhofar 1557,432.0,Found,2009
52429,52429,52429,Sayh al Uhaymir 498,4053.0,Found,2009
52430,52430,52430,Sayh al Uhaymir 499,15900.0,Found,2009
52431,52431,52431,Sayh al Uhaymir 500,1269.0,Found,2009
52432,52432,52432,Sayh al Uhaymir 501,954.0,Found,2009
52433,52433,52433,Dhofar 1567,341.0,Found,2009
52434,52434,52434,Dhofar 1568,1460.0,Found,2009
52435,52435,52435,Dhofar 1569,345.0,Found,2005
52436,52436,52436,Dhofar 1570,948.0,Found,2006
52460,52460,52460,Lucerne Valley 089,2.6,Found,2007
52461,52461,52461,Lucerne Valley 090,30.7,Found,2007
52462,52462,52462,Lucerne Valley 091,12.7,Found,2007
52463,52463,52463,Lucerne Valley 092,0.6,Found,2007
52464,52464,52464,Lucerne Valley 093,3.93,Found,2007
52465,52465,52465,Lucerne Valley 120,43.1,Found,2010
52466,52466,52466,Northwest Africa 6396,162.0,Found,2010
52467,52467,52467,Northwest Africa 6397,215.8,Found,2010
52468,52468,52468,Northwest Africa 6398,372.3,Found,2010
52469,52469,52469,Northwest Africa 6399,401.0,Found,2005
52470,52470,52470,Northwest Africa 6400,850.0,Found,2007
52526,52526,52526,Lucerne Valley 094,3.5,Found,2008
52527,52527,52527,Lucerne Valley 095,1.1,Found,2008
52528,52528,52528,Lucerne Valley 096,7.3,Found,2008
52529,52529,52529,Lucerne Valley 097,6.5,Found,2008
52530,52530,52530,Lucerne Valley 098,1.5,Found,2008
52531,52531,52531,Lucerne Valley 099,3.2,Found,2008
52532,52532,52532,Lucerne Valley 100,0.8,Found,2008
52533,52533,52533,Lucerne Valley 101,4.0,Found,2008
52560,52560,52560,Northwest Africa 6408,24000.0,Found,2008
52561,52561,52561,Northwest Africa 6409,11800.0,Found,2008
52562,52562,52562,Northwest Africa 6410,10000.0,Found,2009
52563,52563,52563,Northwest Africa 6411,43000.0,Found,2006
52564,52564,52564,Northwest Africa 6412,1716.0,Found,2009
52565,52565,52565,Northwest Africa 6413,3200.0,Found,2009
52569,52569,52569,Northwest Africa 6340,164.0,Found,2010
52570,52570,52570,Northwest Africa 6341,136.0,Found,2010
52571,52571,52571,Northwest Africa 6342,72.2,Found,2010
52572,52572,52572,Northwest Africa 6343,64.5,Found,2010
52573,52573,52573,Northwest Africa 6344,942.0,Found,2010
52574,52574,52574,Northwest Africa 6345,26.0,Found,2010
52575,52575,52575,Northwest Africa 6346,94.7,Found,2010
52576,52576,52576,Northwest Africa 6347,148.0,Found,2010
52578,52578,52578,Northwest Africa 6349,730.0,Found,2010
52579,52579,52579,Northwest Africa 6350,50.5,Found,2010
52580,52580,52580,Northwest Africa 6351,1123.0,Found,2010
52581,52581,52581,Northwest Africa 6352,1277.0,Found,2010
52582,52582,52582,Northwest Africa 6353,168.3,Found,2010
52583,52583,52583,Northwest Africa 6354,54.3,Found,2010
52584,52584,52584,Northwest Africa 6355,760.0,Found,2010
52585,52585,52585,Northwest Africa 6356,554.0,Found,2005
52586,52586,52586,Dhofar 1580,1503.0,Found,2004
52587,52587,52587,Dhofar 1581,488.0,Found,2004
52588,52588,52588,Dhofar 1582,276.0,Found,2004
52589,52589,52589,Dhofar 1583,510.0,Found,2004
52590,52590,52590,Dhofar 1584,194.0,Found,2004
52591,52591,52591,Dhofar 1585,256.0,Found,2004
52592,52592,52592,Dhofar 1586,78.0,Found,2004
52593,52593,52593,Dhofar 1587,36.0,Found,2004
52594,52594,52594,Dhofar 1588,1224.0,Found,2004
52595,52595,52595,Dhofar 1589,360.0,Found,2004
52596,52596,52596,Dhofar 1590,996.0,Found,2004
52597,52597,52597,Dhofar 1591,556.0,Found,2005
52598,52598,52598,Dhofar 1592,274.0,Found,2004
52599,52599,52599,Dhofar 1593,1254.0,Found,2004
52600,52600,52600,Dhofar 1594,176.0,Found,2004
52601,52601,52601,Dhofar 1595,130.0,Found,2004
52602,52602,52602,Dhofar 1596,110.0,Found,2004
52603,52603,52603,Dhofar 1597,4558.0,Found,2004
52604,52604,52604,Shişr 168,12688.0,Found,2004
52605,52605,52605,Shişr 169,1304.0,Found,2004
52606,52606,52606,Northwest Africa 6357,109.0,Found,2008
52607,52607,52607,Northwest Africa 6358,186.0,Found,2008
52610,52610,52610,Northwest Africa 6361,300.0,Found,2004
52612,52612,52612,Northwest Africa 6363,300.0,Found,2004
52614,52614,52614,Northwest Africa 6365,48.7,Found,2009
52617,52617,52617,Sayh al Uhaymir 525,212.0,Found,2006
52618,52618,52618,Dhofar 1598,766.0,Found,2004
52619,52619,52619,Ramlat as Sahmah 330,1130.0,Found,2004
52620,52620,52620,Ramlat as Sahmah 331,360.0,Found,2004
52621,52621,52621,Dhofar 1599,240.0,Found,2004
52623,52623,52623,Dhofar 1601,1166.0,Found,2003
52634,52634,52634,Dhofar 1611,1124.0,Found,2003
52635,52635,52635,Northwest Africa 6368,6000.0,Found,2009
52636,52636,52636,Northwest Africa 6369,14830.0,Found,2009
52637,52637,52637,Dhofar 1612,124.0,Found,2010
52641,52641,52641,Yelland Dry Lake,76000.0,Found,2007
52642,52642,52642,Shahdad,1074.0,Found,2005
52643,52643,52643,San Juan 040,34.5,Found,2009
52644,52644,52644,San Juan 041,88.1,Found,2009
52645,52645,52645,San Juan 042,13.9,Found,2009
52646,52646,52646,San Juan 045,9.9,Found,2009
52647,52647,52647,San Juan 052,49.0,Found,2009
52648,52648,52648,Biduna Blowhole 001,103.4,Found,2009
52649,52649,52649,Ifould Lake 001,40.9,Found,2008
52650,52650,52650,Watson 004,1.3,Found,2008
52651,52651,52651,Watson 005,1.6,Found,2009
52652,52652,52652,Watson 006,53.0,Found,2009
52653,52653,52653,Watson 008,1.5,Found,2009
52654,52654,52654,Watson 009,1.0,Found,2009
52655,52655,52655,Watson 010,19.3,Found,2009
52656,52656,52656,Watson 011,4.1,Found,2009
52663,52663,52663,Northwest Africa 6420,371.0,Found,2010
52664,52664,52664,Northwest Africa 6421,88.0,Found,2010
52666,52666,52666,Northwest Africa 6423,2010.0,Found,2010
52667,52667,52667,Northwest Africa 6424,469.0,Found,2010
52752,52752,52752,Stump Spring 083,13700.0,Found,2010
52755,52755,52755,Hyattville,8911.0,Found,2008
52756,52756,52756,Northwest Africa 6453,550.0,Found,2006
52762,52762,52762,Northwest Africa 6436,115.7,Found,2009
52764,52764,52764,Northwest Africa 6438,225.0,Found,2009
52765,52765,52765,Northwest Africa 6439,447.0,Found,2009
52766,52766,52766,Northwest Africa 6440,19.1,Found,2009
52768,52768,52768,Northwest Africa 6442,237.0,Found,2010
52769,52769,52769,Northwest Africa 6443,365.0,Found,2010
52770,52770,52770,Northwest Africa 6444,164.0,Found,2010
52773,52773,52773,Northwest Africa 6447,147.0,Found,2010
52774,52774,52774,Northwest Africa 6448,44.7,Found,2010
52775,52775,52775,Northwest Africa 6449,64.6,Found,2003
52777,52777,52777,Northwest Africa 6451,411.0,Found,2009
52779,52779,52779,Jiddat al Harasis 628,16000.0,Found,2009
52780,52780,52780,Dhofar 1613,8.6,Found,2009
52781,52781,52781,Dhofar 1614,12.5,Found,2009
52782,52782,52782,Shişr 170,173.2,Found,2009
52783,52783,52783,Shişr 171,74.6,Found,2009
52784,52784,52784,Dhofar 1615,129.8,Found,2009
52785,52785,52785,Sayh al Uhaymir 526,806.0,Found,2010
52786,52786,52786,Jiddat al Harasis 629,888.0,Found,2010
52787,52787,52787,Jiddat al Harasis 630,3036.0,Found,2010
52788,52788,52788,Jiddat al Harasis 631,28.32,Found,2010
52789,52789,52789,Sayh al Uhaymir 527,379.0,Found,2010
52790,52790,52790,Jiddat al Harasis 632,421.0,Found,2010
52791,52791,52791,Jiddat al Harasis 633,51.1,Found,2010
52792,52792,52792,Jiddat al Harasis 634,206.9,Found,2010
52793,52793,52793,Jiddat al Harasis 635,397.8,Found,2010
52794,52794,52794,Jiddat al Harasis 636,76.4,Found,2010
52795,52795,52795,Jiddat al Harasis 637,165.3,Found,2010
52796,52796,52796,Jiddat al Harasis 638,88.2,Found,2010
52797,52797,52797,Jiddat al Harasis 639,802.0,Found,2010
52798,52798,52798,Jiddat al Harasis 640,233.0,Found,2010
52804,52804,52804,Coyote Dry Lake 318,7.2,Found,2009
52826,52826,52826,Northwest Africa 6467,631.5,Found,2009
52827,52827,52827,Northwest Africa 6204,43.5,Found,2009
52830,52830,52830,Northwest Africa 6470,96.0,Found,2010
52831,52831,52831,Northwest Africa 6471,603.0,Found,2010
52834,52834,52834,Northwest Africa 6474,312.0,Found,2010
52835,52835,52835,Northwest Africa 6475,602.0,Found,2010
52836,52836,52836,Northwest Africa 6476,800.0,Found,2010
52837,52837,52837,Northwest Africa 6477,385.0,Found,2010
52838,52838,52838,Northwest Africa 6478,437.0,Found,2010
52840,52840,52840,Northwest Africa 6480,60.1,Found,2010
52841,52841,52841,Northwest Africa 6481,13.7,Found,2010
52843,52843,52843,Lorton,329.7,Fell,2010
52845,52845,52845,Northwest Africa 6484,688.0,Found,2010
52846,52846,52846,Northwest Africa 6485,41.3,Found,2010
52847,52847,52847,Northwest Africa 6486,4.5,Found,2009
52849,52849,52849,Northwest Africa 6488,2370.0,Found,2010
52850,52850,52850,Northwest Africa 6489,3.2,Found,2010
52851,52851,52851,Willcox Playa 009,160.0,Found,2009
52852,52852,52852,Boulder Mine,1560.0,Found,2008
52853,52853,52853,Harper Dry Lake 036,85.5,Found,2010
52854,52854,52854,Hautes Fagnes,185.0,Found,1965
52855,52855,52855,Imlay,770.0,Found,2009
52856,52856,52856,Cuddeback Dry Lake 023,123.0,Found,1986
52857,52857,52857,Northwest Africa 6490,80.0,Found,2002
52858,52858,52858,Mount Moroto,752.0,Found,1995
52859,52859,52859,Gove,0.0,Found,1979
52860,52860,52860,Northwest Africa 6454,300.0,Found,2005
52861,52861,52861,Sayh al Uhaymir 493,134.0,Found,2009
52862,52862,52862,Northwest Africa 6491,1100.0,Found,2004
52863,52863,52863,Northwest Africa 6492,45.0,Found,2004
52864,52864,52864,Northwest Africa 6493,41.5,Found,2005
52866,52866,52866,Northwest Africa 6495,11.5,Found,2005
52868,52868,52868,Northwest Africa 6497,44.6,Found,2005
52871,52871,52871,Northwest Africa 6500,311.0,Found,2009
52872,52872,52872,Northwest Africa 6501,93.0,Found,2009
52873,52873,52873,Northwest Africa 6502,7.1,Found,2009
52874,52874,52874,Northwest Africa 6503,20.1,Found,2009
52875,52875,52875,Northwest Africa 6504,45.0,Found,2009
52876,52876,52876,Northwest Africa 6505,62.0,Found,2009
52877,52877,52877,Northwest Africa 6506,169.3,Found,2009
52878,52878,52878,Northwest Africa 6507,5.1,Found,2009
52879,52879,52879,Northwest Africa 6508,146.0,Found,2009
52880,52880,52880,Northwest Africa 6509,106.6,Found,2010
52881,52881,52881,Northwest Africa 6510,433.3,Found,2010
52882,52882,52882,Northwest Africa 6511,725.0,Found,2010
52886,52886,52886,Red Dry Lake 067,6.2,Found,2009
52887,52887,52887,Dhofar 1619,6.18,Found,2007
52888,52888,52888,Bouanane,1395.0,Found,2009
52889,52889,52889,Northwest Africa 6513,4055.0,Found,2009
52890,52890,52890,Romashki,3400.0,Found,2009
52891,52891,52891,Red Dry Lake 068,26.2,Found,2008
52892,52892,52892,Northwest Africa 6515,2510.0,Found,2010
52909,52909,52909,Northwest Africa 6532,110.0,Found,2009
52910,52910,52910,Northwest Africa 6533,50.0,Found,2009
52911,52911,52911,Northwest Africa 6534,36.0,Found,2009
52912,52912,52912,Northwest Africa 6535,25.0,Found,2009
52913,52913,52913,Northwest Africa 6536,40.0,Found,2009
52914,52914,52914,Northwest Africa 6537,180.0,Found,2009
52915,52915,52915,Northwest Africa 6538,59.0,Found,2009
52916,52916,52916,Northwest Africa 6539,29.0,Found,2009
52917,52917,52917,Northwest Africa 6540,98.0,Found,2007
52918,52918,52918,Northwest Africa 6541,2460.0,Found,2005
52919,52919,52919,Northwest Africa 6543,198.0,Found,2007
52920,52920,52920,Northwest Africa 6548,188.0,Found,2010
52921,52921,52921,Northwest Africa 6544,34.75,Found,2006
52922,52922,52922,Northwest Africa 6545,361.0,Found,2006
52923,52923,52923,Northwest Africa 6546,214.0,Found,2006
52924,52924,52924,Northwest Africa 6547,92.2,Found,2006
52925,52925,52925,Northwest Africa 6549,228.7,Found,2008
52926,52926,52926,Northwest Africa 6551,113.6,Found,2008
52927,52927,52927,Northwest Africa 6552,5824.0,Found,2008
52929,52929,52929,Northwest Africa 6554,138.0,Found,2010
52930,52930,52930,Northwest Africa 6555,29.72,Found,2010
52931,52931,52931,Northwest Africa 6556,224.0,Found,2010
52932,52932,52932,Northwest Africa 6557,68.0,Found,2010
52935,52935,52935,Northwest Africa 6560,5888.0,Found,2010
52939,52939,52939,Northwest Africa 6564,188.0,Found,2010
52941,52941,52941,Northwest Africa 6566,145.0,Found,2010
52942,52942,52942,Watson 003,2.6,Found,2008
52943,52943,52943,Watson 007,19.5,Found,2009
52944,52944,52944,Watson 012,103.1,Found,2009
52945,52945,52945,Yarle Lakes 004,4.6,Found,2009
52946,52946,52946,Northwest Africa 6427,169.0,Found,2010
52947,52947,52947,Northwest Africa 6429,253.0,Found,2010
52948,52948,52948,Northwest Africa 6430,506.0,Found,2010
52950,52950,52950,Northwest Africa 6542,15.8,Found,2005
52953,52953,52953,Northwest Africa 6569,340.0,Found,2010
52954,52954,52954,Northwest Africa 6570,415.0,Found,2010
52956,52956,52956,Northwest Africa 6572,50.2,Found,2010
52957,52957,52957,Northwest Africa 6573,37.0,Found,2010
52959,52959,52959,Northwest Africa 6575,135.0,Found,2010
52960,52960,52960,Northwest Africa 6576,245.0,Found,2010
52962,52962,52962,Bluewing 037,37.2,Found,2009
52967,52967,52967,Cuddeback Dry Lake 028,19.5,Found,2008
52968,52968,52968,Cuddeback Dry Lake 029,22.2,Found,2008
52971,52971,52971,Red Dry Lake 071,4.35,Found,2010
52973,52973,52973,Northwest Africa 6578,1638.0,Found,2010
52974,52974,52974,Cuddeback Dry Lake 013,1.6,Found,2008
52978,52978,52978,Cuddeback Dry Lake 017,23.1,Found,2008
52979,52979,52979,Cuddeback Dry Lake 018,8.5,Found,2008
52980,52980,52980,Cuddeback Dry Lake 019,10.1,Found,2008
52982,52982,52982,Roach Dry Lake 113,39.6,Found,2010
52983,52983,52983,Harper Dry Lake 018,39.7,Found,2007
52984,52984,52984,Northwest Africa 6581,146.5,Found,2008
52985,52985,52985,Northwest Africa 6583,1825.0,Found,2010
52986,52986,52986,Dominion Range 08017,1021.1,Found,2008
52987,52987,52987,Dominion Range 08018,1447.8,Found,2008
52988,52988,52988,Dominion Range 08020,1020.6,Found,2008
52989,52989,52989,Dominion Range 08022,825.3,Found,2008
52990,52990,52990,Dominion Range 08025,566.1,Found,2008
52991,52991,52991,Dominion Range 08026,222.5,Found,2008
52992,52992,52992,Dominion Range 08032,212.4,Found,2008
52993,52993,52993,Dominion Range 08033,319.7,Found,2008
52994,52994,52994,Dominion Range 08034,96.9,Found,2008
52995,52995,52995,Dominion Range 08035,251.4,Found,2008
52996,52996,52996,Dominion Range 08037,172.6,Found,2008
52997,52997,52997,Dominion Range 08038,131.3,Found,2008
52998,52998,52998,Dominion Range 08039,89.8,Found,2008
52999,52999,52999,Dominion Range 08040,106.7,Found,2008
53000,53000,53000,Dominion Range 08041,145.8,Found,2008
53001,53001,53001,Dominion Range 08042,125.5,Found,2008
53002,53002,53002,Dominion Range 08043,83.5,Found,2008
53003,53003,53003,Dominion Range 08044,124.4,Found,2008
53004,53004,53004,Dominion Range 08045,82.9,Found,2008
53005,53005,53005,Dominion Range 08046,122.4,Found,2008
53006,53006,53006,Dominion Range 08047,78.8,Found,2008
53007,53007,53007,Dominion Range 08048,64.8,Found,2008
53008,53008,53008,Dominion Range 08049,70.3,Found,2008
53009,53009,53009,Dominion Range 08050,154.2,Found,2008
53010,53010,53010,Dominion Range 08051,193.1,Found,2008
53011,53011,53011,Dominion Range 08052,88.7,Found,2008
53012,53012,53012,Dominion Range 08053,74.6,Found,2008
53013,53013,53013,Dominion Range 08054,68.2,Found,2008
53014,53014,53014,Dominion Range 08055,44.3,Found,2008
53015,53015,53015,Dominion Range 08056,65.9,Found,2008
53016,53016,53016,Dominion Range 08057,44.2,Found,2008
53017,53017,53017,Dominion Range 08058,54.2,Found,2008
53018,53018,53018,Dominion Range 08059,88.0,Found,2008
53019,53019,53019,Dominion Range 08061,48.4,Found,2008
53020,53020,53020,Dominion Range 08062,51.6,Found,2008
53021,53021,53021,Dominion Range 08064,39.3,Found,2008
53022,53022,53022,Dominion Range 08066,115.6,Found,2008
53023,53023,53023,Dominion Range 08077,19.4,Found,2008
53024,53024,53024,Dominion Range 08080,149.9,Found,2008
