paper_id,scientist_id,title,journal_name,publication_date
31105,7711,New Insights into Meteorite #15539,Space Science Reviews,2024-12-13
31106,17876,New Insights into Meteorite #2281,Space Science and Exploration,2009-08-09
31107,15831,New Insights into Meteorite #34039,Journal of Astrophysical Phenomena,2013-03-09
31108,13078,New Insights into Meteorite #8449,Journal of Cosmic Origins,2025-11-26
31109,15720,New Insights into Meteorite #9739,Science,2015-04-07
31110,32302,New Insights into Meteorite #19309,Journal of Deep Space Research,2025-12-01
31111,21036,New Insights into Meteorite #6297,International Journal of Astronomy,2007-11-10
31112,24357,New Insights into Meteorite #4478,Journal of Celestial Research,2012-11-20
31113,13028,New Insights into Meteorite #29363,Journal of Meteorites,2025-04-11
31114,38014,New Insights into Meteorite #21443,Cosmic Evolution Review,2000-11-06
31115,1621,New Insights into Meteorite #9795,Astrophysical Journal Letters,2002-08-20
31116,23325,New Insights into Meteorite #14288,Journal of Celestial Research,2019-07-30
31117,12627,New Insights into Meteorite #41622,Journal of Cosmic Energy,2011-02-01
31118,27912,New Insights into Meteorite #9690,Intergalactic Studies,2000-12-31
31119,5507,New Insights into Meteorite #20676,Journal of Deep Space Research,2008-04-05
31120,21830,New Insights into Meteorite #40498,Cosmology Today,2022-10-03
31121,2381,New Insights into Meteorite #39422,Journal of Galactic Research,2007-09-03
31122,33705,New Insights into Meteorite #28794,Journal of Planetary Atmospheres,2003-05-04
31123,12008,New Insights into Meteorite #38965,Journal of Astrostatistics,2010-06-10
31124,34932,New Insights into Meteorite #39706,Cosmic Research Journal,2008-03-21
31125,15683,New Insights into Meteorite #295,Galactic Astronomy,2000-03-25
31126,34681,New Insights into Meteorite #46980,Journal of Cosmic Phenomena,2021-08-07
31127,21326,New Insights into Meteorite #36511,Journal of Celestial Mechanics,2010-09-15
31128,35034,New Insights into Meteorite #48385,Space Exploration Today,2024-11-29
31129,10674,New Insights into Meteorite #11561,Astrophysical Journal,2003-03-27
31130,28862,New Insights into Meteorite #13648,Journal of Cosmic Chemistry,2023-10-02
31131,17104,New Insights into Meteorite #22020,Journal of Deep Space Research,2006-11-25
31132,29948,New Insights into Meteorite #13425,Journal of Solar Research,2018-04-19
31133,3515,New Insights into Meteorite #35813,Space Science Insights,2013-11-04
31134,2377,New Insights into Meteorite #10150,Journal of Solar Research,2017-07-09
31135,36107,New Insights into Meteorite #13653,Space Weather and Climate,2017-04-20
31136,7087,New Insights into Meteorite #29428,Astrobiology Reviews,2023-07-10
31137,28287,New Insights into Meteorite #15140,Space Science Reviews,2000-08-25
31138,25068,New Insights into Meteorite #712,Journal of Space Engineering,2004-01-21
31139,28345,New Insights into Meteorite #5650,Journal of Meteorites,2007-06-20
31140,26815,New Insights into Meteorite #21460,Astrogeology Journal,2005-05-26
31141,10976,New Insights into Meteorite #41206,International Journal of Space Science,2016-07-16
31142,27835,New Insights into Meteorite #19022,Astrogeology Journal,2001-03-26
31143,28873,New Insights into Meteorite #33629,Solar Physics Journal,2013-12-01
31144,20816,New Insights into Meteorite #424,Journal of Extragalactic Research,2001-07-02
31145,1746,New Insights into Meteorite #18907,Journal of Deep Space Research,2021-03-23
31146,34710,New Insights into Meteorite #26001,Science,2010-09-10
31147,23783,New Insights into Meteorite #22920,Journal of Interstellar Studies,2011-01-09
31148,27999,New Insights into Meteorite #19538,Space and Time Journal,2010-01-24
31149,6328,New Insights into Meteorite #12542,Journal of Cosmic Rays,2004-08-13
31150,32251,New Insights into Meteorite #24699,Space Exploration Today,2005-08-18
31151,13563,New Insights into Meteorite #41497,Advances in Planetary Science,2019-12-01
31152,3300,New Insights into Meteorite #21783,Astroinformatics Journal,2022-10-12
31153,31932,New Insights into Meteorite #30866,International Journal of Astronomy,2018-03-28
31154,17699,New Insights into Meteorite #33388,Space Science and Exploration,2015-09-23
31155,20487,New Insights into Meteorite #9431,Journal of Advanced Astronomy,2015-05-27
31156,11495,New Insights into Meteorite #15603,Astronomy Research Journal,2022-05-18
31157,21434,New Insights into Meteorite #11333,Journal of Cosmic Evolution,2020-03-26
31158,20525,New Insights into Meteorite #7313,Journal of Extragalactic Astronomy,2020-08-10
31159,1268,New Insights into Meteorite #29229,Journal of Planetary Climates,2012-08-31
31160,6405,New Insights into Meteorite #37395,Astrophysical Journal,2006-10-18
31161,17306,New Insights into Meteorite #19807,Journal of Astronomical Instrumentation,2013-01-02
31162,28437,New Insights into Meteorite #23022,Journal of Cosmic Energy,2016-01-03
31163,29832,New Insights into Meteorite #23255,Astrophysics Reports,2015-09-23
31164,30505,New Insights into Meteorite #33210,Interstellar Research Letters,2003-12-02
31165,27902,New Insights into Meteorite #19124,Galactic Science Journal,2003-10-06
31166,11718,New Insights into Meteorite #14000,Astronomy Research Journal,2008-12-19
31167,3490,New Insights into Meteorite #11457,Cosmology and Space Science,2000-09-12
31168,3051,New Insights into Meteorite #34482,Advances in Planetary Science,2009-10-26
31169,25737,New Insights into Meteorite #35456,Journal of Cosmic Origins,2000-07-20
31170,21380,New Insights into Meteorite #28728,Journal of Space and Time,2001-10-18
31171,17860,New Insights into Meteorite #28066,Journal of Cosmic Chemistry,2025-08-06
31172,22314,New Insights into Meteorite #15690,Journal of Astronomical Sciences,2017-09-24
31173,28127,New Insights into Meteorite #12036,Space Weather and Climate,2005-09-08
31174,30382,New Insights into Meteorite #21478,Planetary and Space Science,2024-04-25
31175,23044,New Insights into Meteorite #12767,Cosmology and Gravitation,2013-01-03
31176,12263,New Insights into Meteorite #24455,Journal of Astronomical Observations,2009-07-12
31177,14573,New Insights into Meteorite #5244,Space Weather and Climate,2009-01-31
31178,10932,New Insights into Meteorite #2997,Journal of Space Exploration,2007-12-05
31179,14467,New Insights into Meteorite #20105,Cosmic Horizons Journal,2004-01-08
31180,29249,New Insights into Meteorite #17660,Astrophysical Methods,2022-03-29
31181,3003,New Insights into Meteorite #9712,Journal of Extragalactic Research,2020-04-02
31182,21438,New Insights into Meteorite #47936,Cosmic Horizons Journal,2017-10-29
31183,38060,New Insights into Meteorite #3977,Journal of Space Engineering,2025-12-26
31184,26430,New Insights into Meteorite #2532,Journal of Celestial Phenomena,2003-10-26
31185,37158,New Insights into Meteorite #25815,Journal of Astronomical Sciences,2022-01-15
31186,25580,New Insights into Meteorite #37437,Nature,2004-11-20
31187,28188,New Insights into Meteorite #24815,Astrobiology Reviews,2011-05-16
31188,6446,New Insights into Meteorite #13260,Journal of Cosmic Investigations,2020-02-28
31189,37578,New Insights into Meteorite #46633,Journal of Celestial Research,2011-06-26
31190,19678,New Insights into Meteorite #17541,Space Exploration and Technology,2000-01-30
31191,15418,New Insights into Meteorite #14916,Journal of Space Engineering,2002-02-06
31192,33534,New Insights into Meteorite #17425,Journal of Astrophysics,2016-10-08
31193,38106,New Insights into Meteorite #40231,Intergalactic Studies,2020-11-22
31194,7447,New Insights into Meteorite #10945,Astrophysical Journal Letters,2010-02-26
31195,16242,New Insights into Meteorite #19145,Advances in Space Research,2021-11-16
31196,23419,New Insights into Meteorite #22101,Intergalactic Studies,2020-05-21
31197,35468,New Insights into Meteorite #41690,Journal of Celestial Mechanics,2019-12-11
31198,4979,New Insights into Meteorite #10658,Journal of Exoplanet Studies,2011-12-21
31199,10878,New Insights into Meteorite #38030,Journal of Space and Time,2006-04-12
31200,30446,New Insights into Meteorite #43620,Journal of Cosmic Investigations,2005-07-03
31201,28808,New Insights into Meteorite #19916,Journal of Space Exploration and Research,2003-05-23
31202,28343,New Insights into Meteorite #44644,Journal of Solar Research,2023-07-17
31203,958,New Insights into Meteorite #29117,Journal of Astronomical Observations,2001-12-14
31204,9784,New Insights into Meteorite #5220,Journal of Observational Astronomy,2023-04-30
31205,9487,New Insights into Meteorite #4519,Astronomical Research and Reviews,2020-04-06
31206,16133,New Insights into Meteorite #37730,Journal of Space Exploration and Research,2001-01-04
31207,3337,New Insights into Meteorite #45520,Cosmic Horizons Journal,2019-03-13
31208,16049,New Insights into Meteorite #27851,"Space, Stars, and Galaxies",2017-03-30
31209,23267,New Insights into Meteorite #26921,Cosmic Evolution Review,2003-01-19
31210,13166,New Insights into Meteorite #42968,Journal of Deep Space Research,2012-10-28
31211,22606,New Insights into Meteorite #9605,Journal of Planetary Science,2010-09-21
31212,4274,New Insights into Meteorite #12093,Journal of Astronomical Instrumentation,2019-11-28
31213,21947,New Insights into Meteorite #33976,Journal of Celestial Phenomena,2007-06-30
31214,34316,New Insights into Meteorite #10794,Galactic Science Journal,2013-05-18
31215,26340,New Insights into Meteorite #32905,Astrophysics Reports,2019-03-29
31216,16533,New Insights into Meteorite #21986,Solar Physics Journal,2017-11-14
31217,31422,New Insights into Meteorite #45647,Space Exploration Today,2021-11-06
31218,33923,New Insights into Meteorite #41165,"Space, Stars, and Galaxies",2016-05-04
31219,6792,New Insights into Meteorite #46557,Journal of Astronomical Instrumentation,2010-06-15
31220,6648,New Insights into Meteorite #4960,Astrophysical Research Letters,2018-09-04
31221,36444,New Insights into Meteorite #44459,Interstellar Astronomy,2025-10-14
31222,29630,New Insights into Meteorite #15987,Space and Universe Journal,2017-11-01
31223,19767,New Insights into Meteorite #46645,Cosmic Horizons Journal,2001-01-15
31224,27309,New Insights into Meteorite #36605,Journal of Cosmic Rays,2023-06-22
31225,18881,New Insights into Meteorite #29315,Space Science and Exploration,2017-09-18
31226,28635,New Insights into Meteorite #21196,Journal of Meteorites,2017-10-25
31227,3083,New Insights into Meteorite #31084,Journal of Interstellar Studies,2017-09-13
31228,21050,New Insights into Meteorite #16651,Planetary and Space Science,2012-07-28
31229,12,New Insights into Meteorite #48629,International Journal of Astronomy,2016-07-03
31230,16113,New Insights into Meteorite #24258,Geochimica et Cosmochimica Acta,2024-08-05
31231,31978,New Insights into Meteorite #40116,Journal of Cosmic Chemistry,2015-04-17
31232,31372,New Insights into Meteorite #16509,Journal of Cosmic Chemistry,2022-11-12
31233,11107,New Insights into Meteorite #21159,Journal of Astrophysical Techniques,2005-01-14
31234,16168,New Insights into Meteorite #38965,Astrophysics and Space Science,2003-03-21
31235,16995,New Insights into Meteorite #17955,Journal of Planetary Research,2025-06-12
31236,9496,New Insights into Meteorite #20280,Cosmology and Space Science,2007-02-24
31237,10504,New Insights into Meteorite #26892,International Journal of Astronomy,2014-02-16
31238,18119,New Insights into Meteorite #36438,Planetary Science and Exploration,2016-08-03
31239,15102,New Insights into Meteorite #49342,Astronomy and Astrophysics,2017-06-10
31240,20839,New Insights into Meteorite #11192,Journal of Meteorites,2016-10-26
31241,24587,New Insights into Meteorite #12799,Deep Space Journal,2006-10-05
31242,2000,New Insights into Meteorite #20300,Journal of Extragalactic Research,2017-08-10
31243,35362,New Insights into Meteorite #2511,Astrophysical Journal,2007-04-10
31244,24701,New Insights into Meteorite #11360,Advances in Cosmic Studies,2010-10-09
31245,21818,New Insights into Meteorite #47102,Interstellar Research Letters,2003-04-28
31246,7033,New Insights into Meteorite #18596,Journal of Planetary Research,2022-06-03
31247,9320,New Insights into Meteorite #3047,Cosmic Research Journal,2000-08-10
31248,37676,New Insights into Meteorite #13828,Cosmic Research Journal,2004-04-01
31249,626,New Insights into Meteorite #1238,Space Science Insights,2000-04-05
31250,7660,New Insights into Meteorite #9235,Journal of Modern Astronomy,2021-08-31
31251,25902,New Insights into Meteorite #682,Journal of Cosmic Investigations,2015-12-12
31252,3757,New Insights into Meteorite #27340,Nature,2012-04-29
31253,29827,New Insights into Meteorite #22578,Space and Universe Journal,2014-10-08
31254,22027,New Insights into Meteorite #37294,Journal of Stellar Evolution,2006-11-18
31255,30597,New Insights into Meteorite #4160,Intergalactic Studies,2013-01-06
31256,16221,New Insights into Meteorite #46651,International Journal of Space Science,2001-08-27
31257,17183,New Insights into Meteorite #10903,International Journal of Astrophysics,2008-01-06
31258,4462,New Insights into Meteorite #35764,Space and Beyond Journal,2019-04-26
31259,1164,New Insights into Meteorite #33102,Geochimica et Cosmochimica Acta,2023-11-08
31260,7717,New Insights into Meteorite #41720,Journal of Planetary Science,2024-01-30
31261,23562,New Insights into Meteorite #16390,Journal of Space Engineering,2010-05-15
31262,31399,New Insights into Meteorite #35869,Journal of Cosmic Origins,2011-12-31
31263,14047,New Insights into Meteorite #20084,Cosmology and Space Science,2015-10-05
31264,36760,New Insights into Meteorite #27349,Journal of Planetary Atmospheres,2004-03-25
31265,17481,New Insights into Meteorite #43648,Journal of Solar and Stellar Studies,2002-10-30
31266,428,New Insights into Meteorite #33201,Astrophysical Journal Letters,2012-08-28
31267,26579,New Insights into Meteorite #23145,Journal of Cosmological Studies,2022-12-21
31268,12804,New Insights into Meteorite #5912,Space Science and Technology,2010-06-09
31269,15589,New Insights into Meteorite #22276,Journal of Interstellar Studies,2008-01-10
31270,28370,New Insights into Meteorite #23826,Nature,2013-05-06
31271,31561,New Insights into Meteorite #15913,Journal of Interstellar Studies,2018-01-16
31272,35848,New Insights into Meteorite #42071,Journal of Planetary Science,2012-08-21
31273,14294,New Insights into Meteorite #17892,Stellar Astronomy Journal,2005-03-19
31274,16810,New Insights into Meteorite #1619,Cosmic Research Journal,2014-06-11
31275,37171,New Insights into Meteorite #3901,Journal of Interplanetary Research,2013-01-25
31276,30679,New Insights into Meteorite #11805,Space Exploration and Technology,2015-08-08
31277,30821,New Insights into Meteorite #8056,Journal of Interplanetary Research,2013-08-17
31278,22912,New Insights into Meteorite #8449,Journal of Space and Time,2024-11-18
31279,20593,New Insights into Meteorite #20466,Journal of Cosmic Phenomena,2001-08-03
31280,31389,New Insights into Meteorite #23531,Journal of Cosmology,2023-09-20
31281,20384,New Insights into Meteorite #19228,International Journal of Astrophysics,2003-06-10
31282,25933,New Insights into Meteorite #2731,Astrophysics Reports,2012-03-30
31283,6614,New Insights into Meteorite #17436,Exoplanet Research Journal,2022-05-28
31284,37621,New Insights into Meteorite #27826,Journal of Planetary Atmospheres,2014-06-24
31285,12052,New Insights into Meteorite #44549,Advances in Space Research,2012-12-14
31286,23244,New Insights into Meteorite #44051,Journal of Universe Studies,2016-04-07
31287,29459,New Insights into Meteorite #37860,Astrogeology Journal,2019-07-17
31288,754,New Insights into Meteorite #19542,Astronomy Research Journal,2020-01-26
31289,36938,New Insights into Meteorite #47187,Journal of Planetary Research,2022-06-18
31290,9501,New Insights into Meteorite #39996,Journal of Astrophysics,2021-05-14
31291,30249,New Insights into Meteorite #46652,Journal of Space Exploration and Research,2016-09-20
31292,18449,New Insights into Meteorite #16792,Journal of Interplanetary Research,2010-10-30
31293,7825,New Insights into Meteorite #24780,Cosmic Research Journal,2022-08-18
31294,6441,New Insights into Meteorite #21088,Journal of Astronomical Observations,2020-12-23
31295,1769,New Insights into Meteorite #8007,Astrochemistry Journal,2016-03-31
31296,32842,New Insights into Meteorite #47817,Journal of Space Exploration and Research,2001-02-21
31297,19355,New Insights into Meteorite #14920,Space Science and Exploration,2005-04-11
31298,15592,New Insights into Meteorite #20711,Astrophysical Journal,2023-05-28
31299,37333,New Insights into Meteorite #37151,Science,2006-11-11
31300,35521,New Insights into Meteorite #9949,Journal of Space and Time,2010-05-03
31301,37994,New Insights into Meteorite #48043,Astrophysics and Space Science,2022-01-02
31302,34786,New Insights into Meteorite #24434,Galactic Science Journal,2014-11-08
31303,19046,New Insights into Meteorite #6466,Journal of Astrophysical Phenomena,2012-08-07
31304,264,New Insights into Meteorite #16325,Stellar Astronomy Journal,2002-08-26
31305,37313,New Insights into Meteorite #22470,Space Weather and Climate,2009-06-11
31306,24392,New Insights into Meteorite #18142,Journal of Astrophysics,2006-10-31
31307,5884,New Insights into Meteorite #9265,International Journal of Space Exploration,2024-11-10
31308,11789,New Insights into Meteorite #24230,Journal of Interstellar Studies,2017-10-29
31309,29628,New Insights into Meteorite #11184,Solar Physics Journal,2009-10-06
31310,8360,New Insights into Meteorite #40583,Journal of Interplanetary Research,2022-09-25
31311,2491,New Insights into Meteorite #15219,Journal of Stellar Dynamics,2003-09-09
31312,31257,New Insights into Meteorite #23778,Journal of Astronomical Instrumentation,2003-03-27
31313,16335,New Insights into Meteorite #25747,Advances in Planetary Science,2000-05-07
31314,20568,New Insights into Meteorite #43567,Space Exploration and Technology,2010-08-27
31315,10145,New Insights into Meteorite #11158,Advances in Interstellar Studies,2023-08-12
31316,27524,New Insights into Meteorite #41183,Astrochemistry Journal,2004-12-16
31317,32080,New Insights into Meteorite #35293,Journal of Cosmic Investigations,2009-03-03
31318,16277,New Insights into Meteorite #46666,Astrophysical Journal Letters,2019-12-05
31319,4221,New Insights into Meteorite #9605,Journal of Astronomical Observations,2000-01-16
31320,31354,New Insights into Meteorite #22679,Advances in Cosmic Studies,2005-01-27
31321,27978,New Insights into Meteorite #27231,Galactic Science Journal,2019-07-14
31322,22845,New Insights into Meteorite #24793,Advances in Interstellar Studies,2016-09-26
31323,9030,New Insights into Meteorite #36965,Astronomical Research and Reviews,2005-02-04
31324,11144,New Insights into Meteorite #42664,Journal of Astronomical Research,2009-03-01
31325,20298,New Insights into Meteorite #31992,Geochimica et Cosmochimica Acta,2013-03-21
31326,37645,New Insights into Meteorite #9326,Journal of Universe Studies,2021-09-06
31327,35806,New Insights into Meteorite #38592,Astronomy Research Journal,2018-08-26
31328,6449,New Insights into Meteorite #10338,Journal of Planetary Atmospheres,2019-02-07
31329,36194,New Insights into Meteorite #29915,Journal of Stellar Evolution,2018-12-10
31330,32537,New Insights into Meteorite #11906,Journal of Observational Astronomy,2020-03-01
31331,17212,New Insights into Meteorite #42710,International Journal of Space Exploration,2023-08-23
31332,9883,New Insights into Meteorite #12947,Journal of Meteorites,2022-01-20
31333,2757,New Insights into Meteorite #4835,Journal of Cosmic Chemistry,2002-03-25
31334,10569,New Insights into Meteorite #47458,Astrobiology Reviews,2023-08-25
31335,7395,New Insights into Meteorite #49212,International Journal of Space Exploration,2007-08-09
31336,37037,New Insights into Meteorite #6268,International Journal of Space Science,2024-01-12
31337,25231,New Insights into Meteorite #527,Advances in Planetary Science,2020-12-15
31338,26233,New Insights into Meteorite #30656,Nature,2021-11-22
31339,6561,New Insights into Meteorite #29886,Space Weather and Climate,2021-07-02
31340,16831,New Insights into Meteorite #12103,Journal of Universe Studies,2014-05-07
31341,2836,New Insights into Meteorite #20172,Nature,2009-04-23
31342,34321,New Insights into Meteorite #7985,Journal of Cosmic Phenomena,2019-03-23
31343,950,New Insights into Meteorite #17214,Astronomy and Astrophysics,2005-02-09
31344,174,New Insights into Meteorite #10895,Journal of Observational Astronomy,2009-12-10
31345,22259,New Insights into Meteorite #19270,Astroinformatics Journal,2019-09-21
31346,3473,New Insights into Meteorite #19528,Journal of Cosmic Origins,2019-09-25
31347,4731,New Insights into Meteorite #21847,Cosmic Exploration Journal,2022-06-01
31348,25516,New Insights into Meteorite #46228,International Journal of Space Exploration,2011-06-05
31349,11087,New Insights into Meteorite #22609,Journal of Space and Astronomy,2013-05-17
31350,31750,New Insights into Meteorite #35938,Journal of Space and Astronomy,2002-06-13
31351,3051,New Insights into Meteorite #44331,Journal of Cosmic Phenomena,2005-11-30
31352,26788,New Insights into Meteorite #17762,Journal of Astronomical Observations,2012-06-04
31353,16991,New Insights into Meteorite #17156,Exoplanet Research Journal,2009-12-05
31354,27371,New Insights into Meteorite #27732,Astrogeology Journal,2000-06-19
31355,12821,New Insights into Meteorite #13770,Journal of Celestial Research,2005-04-21
31356,32375,New Insights into Meteorite #17952,Journal of Interstellar Studies,2008-12-31
31357,6022,New Insights into Meteorite #24578,Astronomical Research and Reviews,2025-08-08
31358,3549,New Insights into Meteorite #7160,Advances in Space Research,2005-04-02
31359,6354,New Insights into Meteorite #34729,Astrophysical Journal Letters,2010-02-05
31360,13397,New Insights into Meteorite #4881,Journal of Cosmic Phenomena,2008-10-19
31361,14966,New Insights into Meteorite #21352,Astronomy and Astrophysics,2019-01-30
31362,4993,New Insights into Meteorite #6455,Journal of Astronomical Research,2021-07-12
31363,9871,New Insights into Meteorite #1070,Astrophysics Reports,2021-04-13
31364,27877,New Insights into Meteorite #43210,Space Exploration Today,2019-08-02
31365,34112,New Insights into Meteorite #29140,Journal of Celestial Mechanics,2006-06-15
31366,3387,New Insights into Meteorite #42229,Journal of Astronomical Sciences,2001-01-22
31367,5617,New Insights into Meteorite #45428,Journal of Cosmic Energy,2024-12-03
31368,32841,New Insights into Meteorite #34961,Advances in Interstellar Studies,2009-04-01
31369,26875,New Insights into Meteorite #32769,Journal of Planetary Climates,2000-04-04
31370,22568,New Insights into Meteorite #21218,Deep Space Journal,2004-12-01
31371,231,New Insights into Meteorite #46697,Intergalactic Studies,2001-06-17
31372,17454,New Insights into Meteorite #30858,Interstellar Astronomy,2023-08-08
31373,20771,New Insights into Meteorite #5418,Space and Beyond Journal,2023-05-29
31374,24418,New Insights into Meteorite #15548,Journal of Planetary Systems,2008-10-01
31375,26157,New Insights into Meteorite #4738,Solar Physics Journal,2003-04-04
31376,21171,New Insights into Meteorite #7102,Journal of Cosmic Investigations,2012-02-19
31377,24895,New Insights into Meteorite #5314,Journal of Exoplanet Studies,2023-11-29
31378,21609,New Insights into Meteorite #48844,Advances in Space Research,2023-04-27
31379,35652,New Insights into Meteorite #13254,Journal of Exoplanet Studies,2005-07-04
31380,9124,New Insights into Meteorite #6100,International Journal of Astronomy,2024-07-13
31381,1878,New Insights into Meteorite #17108,Geochimica et Cosmochimica Acta,2023-07-06
31382,31887,New Insights into Meteorite #27097,Astrobiology Reviews,2005-08-03
31383,8039,New Insights into Meteorite #4970,Space Science and Exploration,2009-06-19
31384,34000,New Insights into Meteorite #31797,Cosmology Today,2015-02-11
31385,8381,New Insights into Meteorite #39944,"Space, Stars, and Galaxies",2015-09-27
31386,7454,New Insights into Meteorite #10351,Journal of Astrophysical Techniques,2025-06-17
31387,23903,New Insights into Meteorite #22327,Journal of Extragalactic Research,2016-02-04
31388,1373,New Insights into Meteorite #42428,Exoplanet Research Journal,2025-07-31
31389,24758,New Insights into Meteorite #15181,Journal of Cosmic Evolution,2001-06-21
31390,10861,New Insights into Meteorite #1336,Advances in Planetary Science,2002-06-23
31391,19798,New Insights into Meteorite #47004,Journal of Astrophysics,2006-04-10
31392,17534,New Insights into Meteorite #25160,International Journal of Space Exploration,2002-07-08
31393,7054,New Insights into Meteorite #33847,Astrophysical Journal Letters,2006-05-04
31394,8738,New Insights into Meteorite #34318,Stellar Astronomy Journal,2020-09-21
31395,21559,New Insights into Meteorite #17611,Journal of Planetary Systems,2018-12-12
31396,25496,New Insights into Meteorite #13942,Journal of Celestial Phenomena,2006-06-02
31397,36225,New Insights into Meteorite #45251,Journal of Space and Time,2012-07-05
31398,29780,New Insights into Meteorite #14244,Space and Beyond Journal,2022-01-11
31399,19309,New Insights into Meteorite #12087,Space and Universe Journal,2021-11-12
31400,10633,New Insights into Meteorite #47616,Galactic Astronomy,2002-02-08
31401,31403,New Insights into Meteorite #9644,Journal of Extragalactic Astronomy,2020-05-27
31402,30997,New Insights into Meteorite #37662,Space Science Reviews,2019-08-23
31403,15429,New Insights into Meteorite #418,Astrophysics and Space Science,2007-08-03
31404,32804,New Insights into Meteorite #14147,Space Exploration Today,2004-01-17
31405,10476,New Insights into Meteorite #12841,Space Science and Technology,2018-01-14
31406,7731,New Insights into Meteorite #7905,Interstellar Research Letters,2011-11-11
31407,7875,New Insights into Meteorite #41026,Science,2022-11-13
31408,22468,New Insights into Meteorite #30514,Journal of Space and Astronomy,2003-07-24
31409,4100,New Insights into Meteorite #25876,Space Exploration Today,2016-07-28
31410,6706,New Insights into Meteorite #33348,Journal of Extragalactic Astronomy,2019-12-18
31411,19892,New Insights into Meteorite #38056,Cosmochemistry and Planetary Materials,2015-01-26
31412,13208,New Insights into Meteorite #21866,Space Weather and Climate,2013-01-17
31413,26268,New Insights into Meteorite #37224,Space and Universe Journal,2015-12-10
31414,31253,New Insights into Meteorite #43075,Interstellar Astronomy,2019-08-03
31415,29888,New Insights into Meteorite #19625,Cosmology and Space Science,2013-02-17
31416,38033,New Insights into Meteorite #23352,Journal of Extragalactic Research,2003-01-11
31417,20707,New Insights into Meteorite #25774,Journal of Solar and Stellar Studies,2022-10-18
31418,26790,New Insights into Meteorite #20611,Journal of Cosmic Phenomena,2006-03-22
31419,8960,New Insights into Meteorite #44495,Journal of Space Engineering,2002-01-28
31420,5830,New Insights into Meteorite #19636,Astrophysical Journal Letters,2010-07-20
31421,23896,New Insights into Meteorite #46960,Cosmology and Gravitation,2013-04-06
31422,37402,New Insights into Meteorite #49442,Journal of Cosmic Evolution,2008-03-16
31423,37346,New Insights into Meteorite #39418,Journal of Cosmic Origins,2017-06-22
31424,3330,New Insights into Meteorite #47395,Journal of Planetary Atmospheres,2016-12-29
31425,25090,New Insights into Meteorite #37766,Stellar Astronomy Journal,2002-01-18
31426,8019,New Insights into Meteorite #19338,Journal of Galactic Research,2002-11-01
31427,10944,New Insights into Meteorite #26430,Advances in Astronomy,2015-01-07
31428,29355,New Insights into Meteorite #1915,Astrophysical Journal Letters,2003-02-20
31429,9257,New Insights into Meteorite #7076,Space Exploration Today,2009-01-13
31430,26860,New Insights into Meteorite #19474,Geochimica et Cosmochimica Acta,2007-01-09
31431,28838,New Insights into Meteorite #26855,Space Science Reviews,2018-04-30
31432,3028,New Insights into Meteorite #10980,Space Science Reviews,2022-10-19
31433,12560,New Insights into Meteorite #37914,Journal of Astrophysics,2002-11-09
31434,4216,New Insights into Meteorite #15003,Journal of Astrophysics,2015-03-09
31435,26041,New Insights into Meteorite #19021,Journal of Stellar Dynamics,2003-11-01
31436,18436,New Insights into Meteorite #18406,Journal of Interplanetary Research,2003-12-17
31437,34158,New Insights into Meteorite #32490,Journal of Cosmology,2016-09-09
31438,8191,New Insights into Meteorite #29353,Journal of Cosmological Studies,2017-06-23
31439,12033,New Insights into Meteorite #28251,Space Science and Technology,2016-06-09
31440,37978,New Insights into Meteorite #25130,Astrophysical Journal,2005-12-12
31441,6397,New Insights into Meteorite #18139,Advances in Space Research,2025-04-28
31442,12981,New Insights into Meteorite #33941,Exoplanet Research Journal,2024-01-09
31443,35957,New Insights into Meteorite #34950,Advances in Cosmic Studies,2012-02-16
31444,25769,New Insights into Meteorite #47577,Advances in Interstellar Studies,2000-02-10
31445,28228,New Insights into Meteorite #36647,Journal of Exoplanet Studies,2025-01-07
31446,22530,New Insights into Meteorite #32497,Journal of Celestial Phenomena,2005-04-27
31447,3328,New Insights into Meteorite #3318,Space and Universe Journal,2008-07-31
31448,16896,New Insights into Meteorite #3789,Astrophysics and Space Science,2000-01-30
31449,33220,New Insights into Meteorite #3738,Journal of Cosmic Origins,2025-02-10
31450,11470,New Insights into Meteorite #30312,Journal of Planetary Systems,2024-07-03
31451,33666,New Insights into Meteorite #9270,Cosmic Exploration Journal,2010-07-09
31452,14396,New Insights into Meteorite #47037,International Journal of Astrophysics,2005-05-02
31453,24394,New Insights into Meteorite #37963,Advances in Cosmic Studies,2008-05-16
31454,22390,New Insights into Meteorite #436,Astronomy and Astrophysics,2002-11-19
31455,26153,New Insights into Meteorite #18900,"Space, Stars, and Galaxies",2001-03-08
31456,23649,New Insights into Meteorite #45268,Journal of Cosmic Evolution,2007-04-26
31457,30483,New Insights into Meteorite #43746,Journal of Astronomical Instrumentation,2010-11-14
31458,37928,New Insights into Meteorite #40153,Space Exploration and Technology,2023-11-08
31459,9434,New Insights into Meteorite #1398,Journal of Celestial Research,2007-08-07
31460,6545,New Insights into Meteorite #17217,Astrophysics Reports,2009-02-21
31461,14673,New Insights into Meteorite #5174,Journal of Observational Astronomy,2005-08-06
31462,5024,New Insights into Meteorite #37845,Astroinformatics Journal,2007-06-05
31463,16056,New Insights into Meteorite #26874,Space Science and Exploration,2008-05-26
31464,7597,New Insights into Meteorite #11244,Astroinformatics Journal,2013-03-18
31465,10150,New Insights into Meteorite #6357,Journal of Cosmological Studies,2016-06-02
