class_id,class_name
46864,L6
46865,L5
46866,L5
46867,L5
46868,L6
46869,L6
46870,L6
46871,L6
46872,L6
46873,L6
46874,L5
46875,L6
46876,L5
46877,L5
46878,L5
46879,L6
46880,L6
46881,L6
46882,L6
46883,L6
46884,L5
46885,L5
46886,L5
46887,L5
46888,L5
46889,L6
46890,L6
46891,L6
46892,L6
46893,L6
46894,L6
46895,L6
46896,L5
46897,L5
46898,L5
46899,L6
46900,L5
46901,L6
46902,L5
46903,L6
46904,L5
46905,H6
46906,L6
46907,L6
46908,L5
46909,L3
46910,L5
46911,LL6
46912,H5
46913,L6
46914,L5
46915,H6
46916,H5
46917,L5
46918,L6
46919,H5
46920,H5
46921,H5
46922,H5
46923,H4
46924,H3
46925,L5
46926,L4
46927,H5
46928,L5
46929,H3
46930,H4
46931,L5
46932,H3
46933,H3
46934,H5
46935,L5
46936,H5
46937,H5
46938,L6
46939,L5
46940,L5
46941,L6
46942,L6
46943,L5
46944,L5
46945,L5
46946,L6
46947,L5
46948,L6
46949,L6
46950,L5
46951,H5
46952,L6
46953,L6
46954,L5
46955,L5
46956,L6
46957,L6
46958,L6
46959,L5
46960,L6
46961,L6
46962,L5
46963,H5
46964,L6
46965,L4
46966,L6
46967,H5
46968,L6
46969,L6
46970,L5
46971,L5
46972,H4
46973,H4
46974,H5
46975,L5
46976,H5
46977,H5
46978,L6
46979,L6
46980,L6
46981,L5
46982,H4
46983,L5
46984,L5
46985,L6
46986,H4
46987,L5
46988,H3
46989,H5
46990,H4
46991,L6
46992,H-metal
46993,H5
46994,H4
46995,H4
46996,H5
46997,H4
46998,H4
46999,H4
47000,H4
47001,L4
47002,L5
47003,H4
47004,L5
47005,L-metal
47006,H-metal
47119,EL6
47120,EL6
47138,Diogenite
47139,CK4
47140,CO3.2
47141,Eucrite
47165,CK4
47166,CK4
47167,LL3.7
47168,CR2
47206,L5
47207,L6
47220,L5
47223,L5
47228,L4
47229,L4
47230,L5
47233,L5
47236,L4
47237,L4
47238,L5
47239,L4
47241,L5
47242,L4
47243,L5
47244,L4
47245,L4
47246,L4
47248,L4
47249,L4
47250,L4
47251,L5
47252,CH3
47253,LL7
47254,L4
47255,L5
47257,LL6
47288,Angrite
47318,LL3.2
47319,Howardite
47321,Ureilite
47322,CO3.8
47323,Eucrite
47324,LL3.2
47325,LL3.05
47327,Howardite
47328,Ureilite
47330,CK
47331,CV3
47332,Martian (shergottite)
47333,Eucrite
47336,Eucrite
47337,Martian (shergottite)
47338,LL4-6
47339,LL6
47340,Howardite
47341,"Iron, IVB"
47342,L/LL5
47343,L5
47344,H5
47345,"Iron, IIIAB"
47346,Eucrite-mmict
47347,H5
47348,H5
47349,H6
47350,H3-5
47351,"Iron, IIE-an"
47353,H3.5
47354,Eucrite-mmict
47355,Eucrite-mmict
47356,L5/6
47357,L5/6
47360,H5
47361,H4/5
47362,L5
47700,"Iron, ungrouped"
47701,H4
47702,Mesosiderite
47703,L6
47704,L6-melt breccia
47710,LL5
47729,H4
47730,L5
47731,Pallasite
47732,Howardite
47733,Lunar
47734,H4
47735,L6
47736,Mesosiderite
47737,H5
47738,L6
47739,H5
47740,H4
47741,H5
47742,H4
47743,H5
47744,H4
47745,L5
47746,H4
47747,H5
47748,H4
47749,H5
47750,H5
47751,H5
47752,H4
47753,H4
47754,H4
47755,H5
47756,H6
47757,H5
47758,H5
47759,H5
47760,H4
47761,H5
47762,H5
47763,H5
47764,Mesosiderite
47765,L6
47766,H4
47767,L6
47768,L5
47769,L5
47770,L4
47771,L5
47772,L5
47773,L4
47774,L5
47775,L6
47776,L6
47777,L6
47778,L5
47779,L5
47780,L5
47781,L5
47782,L5
47783,L6
47784,H4
47785,L5
47786,L5
47787,L5
47788,L5
47789,L5
47790,L5
47791,L5
47792,L6
47793,L6
47794,L5
47795,L6
47796,L5
47797,L5
47798,L5
47799,L6
47800,L5
47801,L6
47802,L6
47803,L5
47804,H4
47805,L6
47806,L6
47807,L5
47808,L5
47809,L5
47810,L6
47811,L6
47812,L6
47813,H6
47814,H6
47815,H3
47816,H4
47817,L4
47818,H4
47819,L6
47820,L6
47821,L6
47822,H6
47823,L6
47824,H4
47825,L6
47826,H5
47827,H5
47828,H5
47829,H4
47830,L6
47831,L6
47832,L6
47833,L6
47834,L6
47835,Acapulcoite
47836,H6
47837,L6
47838,L6
47839,L6
47840,H5
47841,H4
47842,E
47843,L6
47844,L6
47845,L5
47846,H5
47847,L6
47848,H5
47849,L6
47850,H4
47851,L6
47852,L6
47853,H4
47854,L6
47855,L5
47856,CR
47857,L6
47858,L6
47859,H5
47860,H4
47861,L6
47862,H5
47863,H4
47864,H6
47865,H5
47866,L5
47867,L6
47868,H4
47869,CV3
47870,H5
47871,H4
47872,H4
47873,H5
47874,H5
47875,H4
47876,H4
47877,H5
47878,H5
47879,H4
47880,H5
47881,H5
47882,L5
47883,H5
47884,H4
47885,L6
47886,L6
47887,H6
47888,L6
47889,L6
47890,L6
47891,L6
47892,L6
47893,H5
47894,L6
47895,L5
47896,L6
47897,L6
47898,CV3
47899,H6
47900,H4
47901,H4
47902,H5
47903,L6
47904,L5
47905,L6
47906,LL6
47907,L6
47908,L6
47909,L6
47910,L6
47911,L6
47912,LL4
47913,L6
47914,L6
47915,L6
47916,L6
47917,L6
47918,L6
47919,L6
47920,L6
47921,L5
47922,L6
47923,L6
47924,L6
47925,L6
47926,L6
47927,L6
47928,L6
47929,H6
47930,L6
47931,L6
47932,L6
47933,L6
47934,L5
47935,L6
47936,L6
47937,L6
47938,L6
47939,L6
47940,L6
47941,L6
47942,L6
47943,L5
47944,L5
47945,L6
47946,L6
47947,L6
47948,L6
47949,H5
47950,L6
47951,L6
47952,L6
47953,H4
47954,L6
47955,L6
47956,L6
47957,L6
47958,L6
47959,L5
47960,H5
47961,H4
47962,L5
47963,L6
47964,L5
47965,H5
47966,H5
47967,H4
47968,L6
47969,H4
47970,L6
47971,L6
47972,H4
47973,L6
47974,L5
47975,L6
47976,H4
47977,L4
47978,H6
47979,H5
47980,L6
47981,L6
47982,L6
47983,H4
47984,H5
47985,H5
47986,H5
47987,H5
47988,H4
47989,H6
47990,L6
47991,L5
47992,L6
47993,H6
47994,H4
47995,H5
47996,H5
47997,L5
47998,L6
47999,H4
48000,L6
48001,L5
48002,L6
48003,L6
48004,L6
48005,L6
48006,L6
48007,L5
48008,L6
48009,L6
48010,L6
48011,H5
48012,H4
48013,H6
48014,H5
48015,H6
48016,H5
48017,L6
48018,L5
48019,L5
48020,LL6
48021,H4
48022,H5
48023,H4
48024,H5
48025,H4
48026,H5
48027,H6
48028,H5
48029,H5
48030,Ureilite
48031,L6
48032,H5
48033,H5
48034,H4
48035,L6
48036,H5
48037,L6
48038,L6
48039,H6
48040,L5
48041,H3
48042,H6
48043,H5
48044,H5
48045,H5
48046,L5
48047,H4
48048,L6
48049,H4
48050,H5
48051,H6
48052,H6
48053,H4
48054,H5
48055,H4
48056,H4
48057,H5
48058,H6
48059,H5
48060,H5
48061,H5
48062,H4
48063,H4
48064,H5
48065,H6
48066,H5
48067,L4
48068,L6
48069,L6
48070,H4
48071,H4
48072,L5
48073,L6
48074,L6
48075,H4
48076,L6
48077,L6
48078,L6
48079,L4
48080,L4
48081,L4
48082,L6
48083,L6
48084,H4
48085,H4
48086,L6
48087,CV3
48088,CV3
48089,CV3
48090,H4
48091,L5
48092,L6
48093,H5
48094,L6
48095,L6
48096,L6
48097,L6
48098,H4
48099,H5
48100,H6
48101,H6
48102,L6
48103,L6
48104,L5
48105,L5
48106,L5
48107,L5
48108,LL6
48109,L5
48110,L6
48111,L5
48112,L5
48113,L6
48114,L5
48115,L6
48116,L6
48117,L5
48118,L5
48119,L5
48120,L5
48121,L6
48122,L5
48123,L5
48124,L5
48125,H5
48126,H6
48127,L5
48128,L6
48129,Ureilite
48130,L6
48131,LL5
48132,H5
48133,L6
48134,L3
48135,L3
48136,LL6
48137,L4
48138,L3
48139,LL5
48140,L4
48141,H3
48142,H4
48143,L3
48144,L6
48145,L3
48146,H3
48147,LL4
48148,L3
48149,H5
48150,L6
48151,L3
48152,H4
48153,L6
48154,H4
48155,L4
48156,L5
48157,L5
48158,L5
48159,L5
48160,L5
48161,L6
48162,L5
48163,L6
48164,H5
48165,L6
48166,L5
48167,H6
48168,L6
48169,L5
48170,L4
48171,L5
48172,L5
48173,H6
48174,L6
48175,H6
48176,L3
48177,L3-6
48178,L5
48179,L5
48180,CM2
48181,L6
48182,L5
48183,L6
48184,H5
48185,L6
48186,L5
48187,H5
48188,H6
48189,L5
48190,H4
48191,H5
48192,H5
48193,H4
48194,H6
48195,H5
48196,H4
48197,H4
48198,H3
48199,H6
48200,H5
48201,H5
48202,L6
48203,H6
48204,H4
48205,H4
48206,L5
48207,L5
48208,L6
48209,L5
48210,H6
48211,L6
48212,L4
48213,L6
48214,L5
48215,L6
48216,L6
48217,L5
48218,L6
48219,L6
48220,L4
48221,L6
48222,L5
48223,L6
48224,L6
48225,L4
48226,L6
48227,L6
48228,L5
48229,L6
48230,L5
48231,L6
48232,L6
48233,L6
48234,L5
48235,L6
48236,L5
48237,L6
48238,L6
48239,L6
48240,L6
48241,L6
48242,L5
48243,L5
48244,L6
48245,L6
48246,L6
48247,L6
48248,L6
48249,L6
48250,L5
48251,L6
48252,L5
48253,L6
48254,L6
48255,L6
48256,L6
48257,L5
48258,L5
48259,L6
48260,L5
48261,L6
48262,L6
48263,H5
48264,L6
48265,H6
48266,H5
48267,H6
48268,L6
48269,L6
48270,L5
48271,L6
48272,L6
48273,L6
48274,L6
48275,L6
48276,H4
48277,H5
48278,H4
48279,L6
48280,H5
48281,H5
48282,L6
48283,H3
48284,L4
48285,L6
48286,L5
48287,L6
48288,L5
48289,L6
48290,H4
48291,H4
48292,L5
48293,L6
48294,H4
48295,L5
48296,L6
48297,L6
48298,H5
48299,H5
48300,H5
48301,L5
48302,H4
48303,H4
48304,H5
48305,LL6
48306,L6
48307,H5
48308,L5
48309,H6
48310,H4
48311,Ureilite
48312,L6
48313,L6
48314,L6
48315,L6
48316,L6
48317,L6
48318,L5
48319,L6
48320,L6
48321,L6
48322,L6
48323,L6
48324,L5
48325,L6
48326,L5
48327,L6
48328,L6
48329,L6
48330,L-imp melt
48331,L6
48332,L6
48333,L5
48334,H5
48335,H5
48336,L6
48337,L6
48338,L6
48339,L5
48340,L6
48341,L6
48342,L6
48343,L5
48344,L5
48345,L6
48346,L6
48347,L6
48348,L6
48349,L4
48350,L6
48351,L5
48352,L5
48353,L5
48354,L6
48355,L6
48356,L6
48357,L5
48358,L6
48359,L5
48360,LL6
48361,L5
48362,L6
48363,L5
48364,L5
48365,L5
48366,H5
48367,H4
48368,L6
48369,H5
48370,H5
48371,L6
48372,L5
48373,L5
48374,L6
48375,L5
48376,L6
48377,L6
48378,L6
48379,L6
48380,L5
48381,L5
48382,L6
48383,L5
48384,L5
48385,L6
48386,L6
48387,L6
48388,L6
48389,L5
48390,L6
48391,L5
48392,L6
48393,L6
48394,L6
48395,L6
48396,L6
48397,L6
48398,H5
48399,H5
48400,H5
48401,H5
48402,H5
48403,L6
48404,L6
48405,L5
48406,L6
48407,L5
48408,L6
48409,L6
48410,H5
48411,L6
48412,H5
48413,H5
48414,H6
48415,H5
48416,H5
48417,H4
48418,H6
48419,H5
48420,H4
48421,L5
48422,L6
48423,L6
48424,L5
48425,L6
48426,L6
48427,L6
48428,L6
48429,H4
48430,L6
48431,H4
48432,L5
48433,L6
48434,L6
48435,L6
48436,L6
48437,L4
48438,L6
48439,L5
48440,L6
48441,L6
48442,L6
48443,L5
48444,L6
48445,L5
48446,L6
48447,L5
48448,L6
48449,L6
48450,L6
48451,L5
48452,L6
48453,L5
48454,L6
48455,L5
48456,L5
48457,H5
48458,H5
48459,H5
48460,H4
48461,L5
48462,H5
48463,L5
48464,H4
48465,H3
48466,L6
48467,L5
48468,H6
48469,L5
48470,H5
48471,H5
48472,L6
48473,H6
48474,L6
48475,L5
48476,H4
48477,H4
48478,L6
48479,L5
48480,H4
48481,L6
48482,H6
48483,H4
48484,H5
48485,L4
48486,LL6
48487,L5
48488,L6
48489,H6
48490,L6
48491,L6
48492,L6
48493,L5
48494,H6
48495,H4
48496,H5
48497,H6
48498,L6
48499,L5
48500,L6
48501,L5
48502,L6
48503,H4
48504,L6
48505,L6
48506,L6
48507,L6
48508,H5
48509,L4
48510,L6
48511,L5
48512,L6
48513,L6
48514,L6
48515,L6
48516,L6
48517,H-imp melt
48518,L6
48519,H5
48520,H5
48521,H4
48522,H5
48523,L6
48524,L5
48525,L4
48526,L6
48527,L5
48528,L5
48529,L5
48530,L6
48531,L5
48532,L5
48533,L5
48534,L6
48535,L4
48536,H4
48537,L6
48538,L4
48539,CM-an
48540,H5
48541,L6
48542,Eucrite-pmict
48543,Achondrite-ung
48544,Lunar
48545,Lunar
48546,Lunar
48547,LL5
48548,H4
48549,H4
48550,H4
48551,H4
48552,L6
48553,H5
48554,Mesosiderite
48555,Eucrite
48556,Eucrite
48557,L6
48558,H6
48559,L5
48560,Eucrite
48561,Eucrite
48562,L6
48563,H6
48564,H4
48565,H6
48566,H6
48567,L6
48568,H4-5
48569,H4
48570,H4
48571,H3/4
48572,L6
48573,Ureilite
48574,H4
48575,Ureilite
48576,H3.4
48577,L6
48578,H4/5
48579,H6
48580,H4
48581,L4/5
48582,H4
48583,H6
48584,H6
48585,L6
48586,L6
48587,L6
48588,H5
48589,H4
48590,H4
48591,L4
48592,L4
48593,L4
48594,L4
48595,L4
48596,L4
48597,L4
48598,L4
48599,L4
48600,L/LL4
48601,H3.7-5
48602,H6
48603,L4
48604,L5
48605,H5
48606,H6
48607,H6
48608,L6
48609,H4
48610,H6
48611,H6
48612,L6
48613,L6
48614,H5
48615,L4
48616,L6
48617,H6
48618,H5
48619,L6
48620,L6
48621,L4
48622,L6
48623,L6
48624,L6
48625,LL3.7-6
48626,H5
48627,L6
48628,H4/5
48629,L5
48630,H5
48631,H4-5
48632,L6
48633,L3
48634,Mesosiderite
48635,H4
48636,L4-6
48637,H5
48638,L4
48639,L5
48640,L4
48641,L5
48642,L5
48643,H4
48644,H5
48645,H4
48646,L6
48647,L6
48648,H5
48649,Lunar
48650,H4
48651,H5
48653,Eucrite
48654,H4
48655,H4/5
48656,LL6
48657,"Iron, IAB complex"
48680,H5
48681,L4
48682,H6
48683,H3.6
48684,H6
48685,LL6
48686,CO3
48687,H3.8
48688,H4
48689,H5
48691,H5
48904,H6
48905,L4/5
48906,H3
48907,H6
48908,H4
48909,H6
48910,L6
48911,H6
48912,H5-6
48914,L6
48915,Ureilite-an
48950,H5
48951,LL6
48952,CM1
48953,"Iron, IVA"
48954,L6
48955,CV3
48956,H5/6
48959,"Iron, IIIAB"
48962,H4
48963,Eucrite-pmict
48964,Eucrite-pmict
48965,Eucrite-pmict
48966,Eucrite-pmict
48967,Eucrite-pmict
48968,Eucrite-pmict
48969,Eucrite-pmict
48970,Eucrite-pmict
48971,Eucrite-pmict
48972,Eucrite-pmict
48973,CM2
48974,Acapulcoite
48975,L6
48976,"Iron, IAB-MG"
48983,CK6
48984,Howardite
48985,Diogenite
48986,Howardite
48987,Eucrite
48988,Eucrite-pmict
48989,Eucrite
48990,Eucrite-pmict
48991,L4
48992,LL4
48993,LL3.8-4
49002,Eucrite-mmict
49007,H5
49008,LL6
49013,L4/5
49015,LL6
49019,H4/5
49020,H5
49023,LL6
49025,H4/5
49026,H4/5
49027,H6
49030,L4/5
49031,L3-6
49032,L3
49033,L4
49034,L3
49035,H3
49036,L3
49037,L4/5
49038,H4
49039,L3-6
49045,Achondrite-prim
49047,H5
49048,H6
49049,H3
49050,H5
49051,H4
49052,LL5
49053,H4/5
49054,L6
49055,L4
49056,H6
49057,L5
49058,H5/6
49059,LL5
49060,L6
49061,LL6
49062,H5
49063,L4
49064,H5
49066,H6
49067,H5
49068,H6
49079,Eucrite-pmict
49080,Howardite
49081,Eucrite-mmict
49086,Eucrite
49093,Achondrite-ung
49112,LL6
49113,CO3
49115,H6
49116,LL5
49117,CV3
49118,L3
49119,LL6
49122,H4
49123,H3
49124,H6
49125,L6
49126,H6
49127,CV3
49128,LL-melt rock
49129,EL4
49130,Lodranite
49131,L3
49132,L6
49133,H5
49134,H5
49135,H4
49136,LL6
49138,LL3.7
49139,H4
49140,R3.8
49141,L6
49142,H4
49143,R4
49144,L3.8
49145,L5-6
49146,L3-6
49147,LL6
49149,H5/6
49152,Brachinite
49174,L6
49175,L4
49176,H4
49178,R5
49179,H6
49189,Diogenite
49192,Chondrite-ung
49247,Achondrite-ung
49248,"Iron, IAB-MG"
49252,L6
49256,CK5
49258,LL6
49259,H5/6
49260,CV3
49261,L6
49262,H6
49263,L6
49264,L4
49265,L6
49266,L4
49267,L5/6
49268,H5/6
49269,L6
49270,L6
49271,H5
49272,L6
49273,Ureilite
49274,L5-6
49275,LL5
49276,LL6
49277,LL6
49278,L3
49279,CK4-an
49280,LL4
49282,L5
49291,L6
49292,L6
49293,L6
49297,LL6
49298,Ureilite
49299,L4
49328,Achondrite-ung
49336,Diogenite-olivine
49358,LL6
49364,L6
49366,L6
49367,L6
49372,H6
49375,Eucrite
49376,LL6
49381,L3
49383,H6
49386,LL6
49398,H6
49399,Chondrite-ung
49400,Martian (shergottite)
49401,Eucrite
49402,Mesosiderite
49403,Eucrite
49404,Ureilite
49405,LL6
49406,Howardite
49407,Ureilite
49408,H5
49409,L6
49410,LL6
49413,LL3.2
49414,CV3
49415,CK4
49418,CV3
49419,CV3
49420,Eucrite-br
49423,CK4
49424,Diogenite
49425,Howardite
49445,L5
49447,L5
49448,LL5
49449,H6
49450,L4
49451,Ureilite
49452,CV3
49453,L5
49455,LL5
49456,L-melt breccia
49457,H5
49458,H4
49459,LL5
49460,LL6
49461,LL3.3
49463,LL6
49464,Diogenite
49467,Eucrite
49468,L3.8
49470,Martian (nakhlite)
49473,CO3
49474,CO3
49475,H4
49476,CM2
49477,CK4
49479,LL4
49480,LL6
49481,Eucrite-mmict
49482,"Iron, IAB-ung"
49486,L~6
49487,LL~6
49488,L6
49490,H6
49492,L3
49493,L6
49494,L6
49495,H5
49496,H6
49497,L5
49498,L6
49499,H5
49500,H4
49501,L6
49502,H5
49503,L6
49504,H5
49505,L6
49506,H3-5
49507,H5
49508,H3
49509,H5
49510,L3
49511,H5/6
49512,H5
49513,Martian (shergottite)
49514,H5
49515,CO3
49516,Eucrite-br
49517,CO3
49518,CM2
49519,Eucrite-br
49520,Ureilite
49521,CM2
49522,Eucrite-br
49523,CM2
49524,L5
49525,L5
49526,H5
49527,H5
49528,L5
49529,L5
49530,H6
49531,LL5
49532,L5
49533,L6
49534,L5
49535,LL5
49536,LL5
49537,L6
49538,LL5
49539,L6
49540,LL5
49541,L5
49542,L5
49543,L3.5
49544,LL4
49545,L6
49546,EH3
49547,LL6
49548,LL6
49549,L6
49550,H6
49551,H6
49552,H6
49553,H5
49554,H6
49555,H6
49556,H5
49557,LL5
49558,L5
49559,LL6
49560,H6
49561,L5
49562,L6
49563,H6
49564,L5
49565,L6
49566,LL5
49567,LL6
49568,L5
49569,H6
49570,H5
49571,LL6
49572,LL3.8
49573,L5
49574,H6
49575,LL6
49576,L6
49577,H6
49578,L5
49579,L6
49580,LL6
49581,LL5
49582,L5
49583,L5
49584,H6
49585,H6
49586,L5
49587,L6
49588,LL5
49589,L5
49590,LL6
49591,LL6
49592,H6
49593,L6
49594,LL6
49595,LL5
49596,H6
49597,L6
49598,L5
49599,L5
49600,L5
49601,H6
49602,L6
49603,L6
49604,L4
49605,LL6
49606,L4
49607,LL6
49608,L4
49609,LL6
49610,L4
49611,LL6
49612,L4
49613,LL6
49614,LL5
49615,L6
49616,H6
49617,H6
49618,L6
49619,L6
49620,H5
49621,H5
49622,H5
49623,L6
49624,H5
49625,H6
49626,H6
49627,H6
49628,L5
49629,H6
49630,L6
49631,L5
49632,Mesosiderite
49633,L5
49634,L5
49635,H5
49636,L6
49637,H5
49638,H5
49639,L6
49640,L5
49641,H5
49642,H5
49643,H6
49644,H5
49645,H5
49646,L5
49647,L5
49648,L5
49649,L5
49650,L5
49651,LL5
49652,H6
49653,L5
49654,LL6
49655,H4
49656,H6
49657,L6
49658,L5
49659,Acapulcoite/Lodranite
49660,L6
49661,L5
49662,L5
49663,H6
49664,EL4
49665,CK6
49666,L5
49667,EL4
49668,LL5
49669,LL3.8
49670,CM2
49671,Mesosiderite
49672,L5
49673,L6
49674,LL6
49675,L5
49676,H6
49677,L6
49678,L5
49679,H5
49680,L5
49681,L5
49682,L6
49683,LL6
49684,LL6
49685,H6
49686,L6
49687,LL6
49688,LL6
49689,H5
49690,H6
49691,H6
49692,L5
49693,H5
49694,H6
49695,LL6
49696,L5
49697,H6
49698,H6
49699,H6
49700,LL6
49701,L5
49702,H6
49703,L5
49704,LL6
49705,CO3
49706,CO3
49707,CO3
49708,CO3
49709,Acapulcoite
49710,CM2
49711,CM1/2
49712,Lodranite
49713,LL5
49714,LL5
49715,L5
49716,"Iron, IIIAB"
49720,H5
49721,H4
49722,H5
49723,H4
49724,H5
49725,H4
49726,H4
49727,H4
49728,H4
49729,L5
49730,H6
49731,H4
49732,H5
49733,H5
49734,H5
49735,H5
49736,H5
49737,H5
49738,H6
49739,H4
49740,H6
49741,H5
49742,H6
49743,H4
49744,H4
49745,H4
49746,L5
49747,L5
49748,L5
49749,L5
49750,L6
49751,L5
49752,L5
49753,L4
49754,L5
49755,L5
49756,L5
49757,L5
49758,L5
49759,L5
49760,L6
49761,L5
49762,L6
49763,L5
49764,L5
49765,L5
49766,L6
49767,L5
49768,L6
49769,L4
49770,L5
49771,L5
49772,L6
49773,L5
49774,L5
49775,L6
49776,L6
49777,L6
49778,L6
49779,L5
49780,L5
49781,L5
49782,H6
49783,H4
49784,L5
49785,L6
49786,L5
49787,L6
49788,H6
49789,L5
49790,L6
49791,L5
49792,L5
49793,L5
49794,L5
49795,L5
49796,L6
49797,L5
49798,L6
49799,L6
49800,L6
49801,L5
49802,L6
49803,L5
49804,L5
49805,L5
49806,L5
49807,L5
49808,L5
49809,L5
49810,L5
49811,L5
49812,L5
49813,L6
49814,L5
49815,L5
49816,H5
49817,L4
49818,H5
49819,L5
49820,L5
49821,L5
49822,L6
49823,L6
49824,L3
49825,L6
49826,L5
49827,L6
49828,L5
49829,L5
49830,H6
49831,Mesosiderite
49832,H4
49833,H4
49834,H4
49835,L5
49836,CM2
49837,L4
49838,H4
49839,H6
49840,H4
49841,H5
49842,L6
49843,H5
49844,H5
49845,H4
49846,H4
49847,H5
49848,L5
49849,L6
49850,H5
49851,L6
49852,H5
49853,H4
49854,L6
49855,H5
49856,H5
49857,H5
49858,L5
49859,H4
49860,L6
49861,L5
49862,H5
49863,H5
49864,H4
49865,L6
49866,H4
49867,H4
49868,H4
49869,H4
49870,H4
49871,L5
49872,L5
49873,L4
49874,L6
49875,L6
49876,L6
49877,CR
49878,CR2
49879,L6
49880,L6
49881,L6
49882,H4
49883,H5
49884,L6
49885,H6
49886,L6
49887,L5
49888,L6
49889,H4
49890,H5
49891,H5
49892,H5
49893,L5
49894,L5
49895,H5
49896,H6
49897,H5
49898,H5
49899,H4
49900,H4
49901,H5
49902,H5
49903,H4
49904,H5
49905,H4
49906,H5
49907,H4
49908,H5
49909,H5
49910,H5
49911,H5
49912,H4
49913,H5
49914,H5
49915,L6
49916,L5
49917,H4
49918,L6
49919,L5
49920,L6
49921,L5
49922,H5
49923,L6
49924,H5
49925,H5
49926,H4
49927,H6
49928,H5
49929,H4
49930,L6
49931,L5
49932,L4
49933,L6
49934,L6
49935,L5
49936,L5
49937,L6
49938,L5
49939,L6
49940,L6
49941,L6
49942,L5
49943,L6
49944,L5
49945,L6
49946,L6
49947,L5
49948,H4
49949,H5
49950,L6
49951,L6
49952,L6
49953,L6
49954,L6
49955,L5
49956,L5
49957,L6
49958,L6
49959,L5
49960,L6
49961,L6
49962,L5
49963,L5
49964,L6
49965,L5
49966,H5
49967,L5
49968,L5
49969,L6
49970,L6
49971,L6
49972,L6
49973,L4
49974,L6
49975,L6
49976,L6
49977,L5
49978,L5
49979,L5
49980,L6
49981,L6
49982,L6
49983,L6
49984,H5
49985,L6
49986,L6
49987,L6
49988,L5
49989,L5
49990,L5
49991,L6
49992,L5
49993,H5
49994,L5
49995,L6
49996,L6
49997,H4
49998,L6
49999,L5
50000,L6
50001,L5
50002,H3
50003,L6
50004,L5
50005,L5
50006,H4
50007,H4
50008,L5
50009,H6
50010,H4
50011,L6
50012,L5
50013,H5
50014,L5
50015,H5
50016,L5
50017,H5
50018,H4
50019,H4
50020,H4
50021,H5
50022,H5
50023,H5
50024,H5
50025,H5
50026,L6
50027,H5
50028,H6
50029,H5
50030,H5
50031,H5
50032,H4
50033,H3
50034,L5
50035,H4
50036,H5
50037,H6
50038,H5
50039,H5
50040,L6
50041,L6
50042,L6
50043,L6
50044,H5
50045,L5
50046,L6
50047,L6
50048,L6
50049,L6
50050,L6
50051,L6
50052,L6
50053,L6
50054,H5
50055,L6
50056,L5
50057,L6
50058,L5
50059,H4
50060,H5
50061,H5
50062,H6
50063,L5
50064,L6
50065,L5
50066,L6
50067,L6
50068,L6
50069,L6
50070,L6
50071,L6
50072,L5
50073,H5
50074,H4
50075,L5
50076,L5
50077,L6
50078,L5
50079,L6
50080,L5
50081,H6
50082,H4
50083,Ureilite
50084,H6
50085,H4
50086,H6
50087,H5
50088,H5
50089,H5
50090,H4
50091,Winonaite
50092,H4
50093,H6
50094,H5
50095,H5
50096,H3
50097,LL6
50098,L5
50099,L6
50100,L6
50101,H3
50102,H5
50103,L4
50104,L5
50105,H5
50106,H5
50107,H4
50108,H5
50109,H5
50110,H4
50111,H5
50112,H5
50113,H4
50114,H4
50115,H4
50116,H5
50117,H5
50118,L6
50119,H5
50120,L5
50121,H6
50122,H4
50123,H4
50124,H4
50125,L5
50126,H5
50127,L6
50128,L5
50129,H6
50130,H5
50131,H5
50132,H6
50133,H4
50134,H5
50135,L5
50136,L5
50137,L6
50138,CV3
50139,H5
50140,L6
50141,L6
50142,L5
50143,H5
50144,H5
50145,H6
50146,H5
50147,H6
50148,H6
50149,H5
50150,H5
50151,H4
50152,H4
50153,H5
50154,H5
50155,H5
50156,H5
50157,L6
50158,H4
50159,L6
50160,L6
50161,L6
50162,L6
50163,L5
50164,H6
50165,L5
50166,L5
50167,L5
50168,L5
50169,H5
50170,L5
50171,L5
50172,L6
50173,L5
50174,L4
50175,L5
50176,L5
50177,L6
50178,L5
50179,L6
50180,L5
50181,L5
50182,L5
50183,L5
50184,L5
50185,H4
50186,L6
50187,L5
50188,L5
50189,L5
50190,L5
50191,L6
50192,L4
50193,L6
50194,L5
50195,H4
50196,L5
50197,L6
50198,L5
50199,L5
50200,L6
50201,L5
50202,L5
50203,H5
50204,L5
50205,H3
50206,H5
50207,LL5
50208,H6
50209,H5
50210,L6
50211,L6
50212,L6
50213,L5
50214,L6
50215,L6
50216,L5
50217,L5
50218,L5
50219,H5
50220,H5
50221,L5
50222,L6
50223,L5
50224,L6
50225,L5
50226,H6
50227,H5
50228,H5
50229,L5
50230,L6
50231,H5
50232,L5
50233,L5
50234,L6
50235,L5
50236,L6
50237,H6
50238,L4
50239,L5
50240,L5
50241,L6
50242,L5
50243,H5
50244,H5
50245,H5
50246,L5
50247,L5
50248,H5
50249,H4
50250,H5
50251,H4
50252,L6
50253,L6
50254,L6
50255,H5
50256,L4
50257,L5
50258,L6
50259,L6
50260,L6
50261,L6
50262,L6
50263,L6
50264,L5
50265,L6
50266,H5
50267,H4
50268,L6
50269,H4
50270,H4
50271,H4
50272,H4
50273,L5
50274,H4
50275,L5
50276,L6
50277,H4
50278,L5
